"ID" "SDG2_TSS" "SDG2_TSS2" "SDG2_TES" "SDG2_mid" "S2Lb_TSS" "S2Lb_TSS2" "S2Lb_TES" "S2Lb_mid"
"14963" "AT3G29250" -0.57204 -1.6117 0.29298 -0.873819999999999 -0.73152 -1.1147 -0.88827 -1.70264
"14964" "AT3G29255" -0.49733 -0.34936 -0.633640000000001 -6.7132 -0.17967 -3.652 0.91181 -13.2681
"14965" "AT3G29260" -1.3262 -0.66957 -0.32632 -0.30712 -1.33947 -1.95578 -1.47176 -0.9392
"14966" "AT3G29270" -0.0696299999999999 3.55558 -0.90339 -6.802 -0.30078 0.93744 -0.0857100000000002 -7.74
"14967" "AT3G29280" -0.10579 -2.67345 0.642049999999999 -3.0514 -1.3187 -1.5493 -0.438409999999999 -3.2175
"14968" "AT3G29290" -0.0529099999999998 0.15036 -0.40856 -12.451 -1.13313 2.6027 0.947319999999999 -0.9771
"14969" "AT3G29300" -0.82383 -1.4082 -0.0432300000000003 -0.609354 -0.526339999999999 0.487579999999999 -1.39188 -0.0798800000000001
"14970" "AT3G29305" -1.7975 -3.82956 -1.58914 -0.612987 -1.98411 -5.10473 -2.42689 -1.268315
"14971" "AT3G29310" -0.73163 0.99644 -3.11322 -5.4414 -0.71996 1.40338 -0.32904 1.9703
"14972" "AT3G29320" 1.24436 1.42917 -2.16501 -7.1199 1.97146 6.98199 -0.421150000000001 -10.5632
"14973" "AT3G29330" -3.06058 -1.84578 -1.98866 -1.5268 -1.55735 -2.9007 -0.25518 -0.0578800000000008
"14974" "AT3G29340" -0.45658 -3.47322 -2.18006 -6.5796 -0.28818 -1.24029 -2.84761 -4.8395
"14975" "AT3G29350" 0.48997 3.54802 -1.29635 -3.1489 1.74299 6.02168 -2.28237 1.1984
"14976" "AT3G29360" -1.6066 6.54942 -2.61888 -6.1388 3.06274 6.51188 0.76661 -4.0027
"14978" "AT3G29370" 0.61754 15.81202 12.375 3.111457 -0.799840000000001 12.68223 10.58049 2.77935
"14979" "AT3G29375" -3.3832 -1.24493 -0.95215 -1.1968 -1.06966 -0.41513 -0.45113 -0.299400000000002
"14980" "AT3G29380" -3.09844 -2.14102 -1.39994 -2.60504 -0.70823 -1.35452 0.119450000000001 -2.12678
"14981" "AT3G29385" -1.5838 -1.28086 -0.607200000000001 -1.5576 1.82306 -1.23427 -0.438409999999999 -1.01054
"14982" "AT3G29390" 0.9562 1.33629 -1.70316 -8.0363 0.61385 2.86882 -1.48952 -12.6548
"14983" "AT3G29400" 0.301959999999999 3.69019 -2.56015 -7.9392 -0.84188 3.63139 -2.2482 -5.815
"14984" "AT3G29410" -0.0795999999999997 -2.09565 -3.23451 -2.7025 -0.11871 -2.49939 -0.0319399999999996 -1.7128
"14986" "AT3G29430" 0.17169 -3.40311 1.21888 -5.0852 -0.8243 -0.83333 -2.46492 -0.544700000000001
"14987" "AT3G29450" -1.88871 -3.12974 0.23403 -1.2972 -3.9091 -0.7357 0.104900000000001 2.8404
"14988" "AT3G29455" -1.29999 -1.38199 0.0693399999999995 -2.5151 -0.0843599999999993 -1.99916 -1.42721 -3.2243
"14994" "AT3G29570" -2.44616 -1.8768 0.91783 -0.85778 -0.73016 -4.40132 0.29249 -0.155209999999999
"14996" "AT3G29575" 1.85347 9.83812 0.54332 9.6469 -0.66552 9.77575 0.91685 22.3278
"14999" "AT3G29580" -2.94632 0.0673899999999996 0.65102 -0.59483 -2.17133 -1.5101 -1.97034 -1.81426
"15000" "AT3G29590" -0.0121599999999997 -0.40564 0.88901 -2.6626 -1.04588 -3.99451 0.09131 -6.4841
"15005" "AT3G29630" 1.48402 0.30584 -1.00987 -0.362300000000001 -1.9913 0.0414199999999996 -1.57812 -1.1134
"15006" "AT3G29633" 0.17387 -2.61741 0.90645 -1.00452 0.0797600000000003 1.35078 -2.31167 0.877460000000001
"15008" "AT3G29635" -0.0327900000000003 -0.287269999999999 0.96613 -3.2277 -1.00735 -2.4805 -1.43342 -3.2877
"15009" "AT3G29636" -2.85684 -2.05612 -1.67067 -1.99179 0.24524 -0.9596 -0.0654300000000001 -0.43627
"15010" "AT3G29637" -0.98053 -1.04823 1.26958 -0.29159 0.13906 1.74386 -1.17516 -0.905716
"15011" "AT3G29638" 1.95849 2.59887 -1.26726 0.303000000000001 0.54602 -0.48481 -1.6781 -0.487300000000001
"15012" "AT3G29639" -0.63389 -2.70815 0.36018 -2.0506 -1.19593 -7.02072 -1.55853 -3.00538
"15017" "AT3G29645" 0.29322 1.74234 -2.33578 0.410912 -1.43993 0.38393 -0.59584 -0.231284
"15021" "AT3G29670" -0.75447 6.17385 0.49044 4.485 -1.45769 6.33869 2.93413 2.9523
"15022" "AT3G29680" -3.72573 -1.86934 -0.31079 -0.314200000000001 -0.46103 0.58977 -1.35034 2.358
"15023" "AT3G29690" 0.65805 1.24532 -1.10957 -0.0182099999999998 -2.82315 -2.69252 -0.35485 -0.22139
"15026" "AT3G29720" -0.21108 0.58627 1.36661 -0.877800000000001 -1.24601 -0.66872 0.807290000000001 -4.29493
"15034" "AT3G29750" -2.51335 -0.22977 -2.48885 -1.031 -3.05462 -1.62802 0.20923 -2.08672
"15036" "AT3G29760" -0.0216500000000002 -0.9056 -0.877660000000001 -8.4253 2.28716 0.00861000000000001 -2.36981 -9.4549
"15037" "AT3G29763" 0.85551 -0.8692 -0.34912 -3.1909 0.44537 0.0261800000000001 -1.53204 -3.73106
"15038" "AT3G29765" -1.99838 -0.394260000000001 -0.19606 -3.4522 0.18797 -1.03414 0.14944 0.370199999999999
"15043" "AT3G29770" 0.97826 -2.80249 -1.0659 -3.1753 0.9684 1.61138 -0.38348 2.1769
"15058" "AT3G29791" 2.0582 -1.99933 1.83526 -1.13696 -1.45603 -2.74241 0.17021 1.35962
"15060" "AT3G29794" -0.52232 -0.4624 -0.09077 -0.49248 0.70227 -1.1673 0.69324 -1.46138
"15061" "AT3G29796" -0.39884 0.39365 0.63694 2.3214 -0.0910500000000001 -1.6977 -2.97874 -13.6086
"15062" "AT3G29800" 2.33181 -1.08945 -1.26967 -11.8206 -1.8265 -0.46637 0.35627 2.616
"15063" "AT3G29810" 0.29251 0.292 -0.56014 -0.9773 0.35375 1.51006 -2.74377 -2.3799
"15065" "AT3G29830" 1.10051 0.0084300000000006 0.75532 -2.7235 -1.16477 0.69577 -0.798 0.614599999999999
"15066" "AT3G29970" -1.73395 -0.63629 -0.63124 0.0445899999999995 -0.61427 -1.24669 -1.87472 -2.72435
"15073" "AT3G30160" -2.17034 -1.72402 -0.0182500000000001 -5.8323 -1.61831 -1.27648 1.6931 0.817200000000001
"15075" "AT3G30180" 6.60277 23.4654 -0.76463 31.4006 4.14586 37.60033 0.31996 56.3731
"15079" "AT3G30200" -0.42893 -3.31095 1.02071 -9.0622 -1.88443 -1.62501 -0.98959 -13.7599
"15080" "AT3G30210" -0.87015 -0.1742 -0.98732 3.181 -0.948729999999999 1.55509 -0.136769999999999 -6.6098
"15087" "AT3G30230" -2.54924 1.09394 -1.33469 -7.5637 -1.04588 -0.696000000000001 0.568820000000001 -0.364999999999998
"15088" "AT3G30235" -1.34002 -1.40357 -4.53203 -2.96822 0.417899999999999 -0.4061 -2.69688 1.25198
"15089" "AT3G30260" -2.23243 -0.90437 -0.83328 -9.0626 -0.99881 -1.78545 0.36783 -13.4058
"15090" "AT3G30280" 0.84436 2.72573 -0.42723 1.84858 -2.02964 -3.35909 1.48677 0.30405
"15092" "AT3G30290" -0.545360000000001 -0.71056 -1.77568 1.9953 -1.52504 -2.07603 -0.23577 -3.2166
"15093" "AT3G30300" 0.7961 8.38787 -1.13238 8.5484 -0.53624 8.93212 1.21277 3.4021
"15094" "AT3G30305" 0.35728 1.66425 -0.13638 -0.51432 -1.74176 -0.885260000000001 0.47953 -1.283
"15095" "AT3G30320" -1.97459 -2.80953 0.92779 1.0408 -0.0520400000000008 -2.82733 -0.52567 -13.1551
"15098" "AT3G30340" -0.123019999999999 -0.21787 -3.64155 -2.8291 0.90259 3.15805 -1.70741 -3.3844
"15099" "AT3G30350" 0.45479 0.0142800000000003 0.23429 -0.95027 -2.30566 -0.000119999999999898 -1.05761 -0.81889
"15100" "AT3G30380" 1.67274 6.71268 1.08545 -1.0411 0.0601600000000002 2.79195 0.36402 -4.6322
"15101" "AT3G30390" 4.62145 28.11693 -0.37774 18.9448 3.29188 25.47603 -1.2558 24.856
"15121" "AT3G30520" 0.38179 -0.65839 -2.09248 -2.1833 -1.57463 0.51855 -1.75497 -3.4652
"15122" "AT3G30530" 1.3945 -0.68096 0.0533199999999994 -0.10504 -3.34453 -2.17735 -0.51713 0.15761
"15123" "AT3G30540" -0.12037 0.967309999999999 0.21608 -6.3223 -0.47141 -1.62618 1.50219 1.4503
"15152" "AT3G30720" 3.07238 2.27719 -0.35565 -0.0330000000000001 -0.15035 0.31842 -0.00883999999999974 0.335803
"15157" "AT3G30739" -0.173970000000001 0.71481 1.3142 -1.40092 -0.31515 -1.23126 -0.136959999999999 -1.95159
"15170" "AT3G30770" -0.77095 -0.0238199999999997 5.18808 0.417400000000001 -1.64694 -4.07758 14.45482 -2.4024
"15171" "AT3G30775" 4.35025 145.35397 18.42085 894.3575 4.29174 180.1475 35.0825 1627.061
"15177" "AT3G30805" -0.69163 1.90075 -0.836200000000001 1.40956 -2.70242 1.57285 -3.30416 1.07206
"15185" "AT3G30820" -1.65925 -1.95325 -1.2692 -0.614510000000001 -1.02142 -0.88827 0.22631 1.64874
"15187" "AT3G30823" -1.16561 -1.25027 -1.20272 0.687139999999999 -1.67946 -1.96014 2.14849 2.19555
"15200" "AT3G30841" 0.0790500000000001 -1.12194 -1.2847 -1.5992 0.6058 1.29265 -2.44803 -1.7411
"15201" "AT3G30842" -2.78163 -1.94815 -0.73333 -6.2671 0.0186200000000003 -5.21109 -1.40798 -11.359
"15231" "AT3G31402" 1.19244 0.36551 -1.77062 -1.5495 0.1908 0.99489 1.82393 -6.6523
"15238" "AT3G31430" -1.05136 0.30049 -0.96911 -0.39663 -0.02156 0.13721 0.267849999999999 0.0320100000000001
"15249" "AT3G31550" 2.49192 -1.85306 0.9232 0.350997 0.66394 0.559600000000001 -2.21588 -0.180038
"15253" "AT3G31900" 0.14699 0.25757 0.78516 0.0696999999999974 0.14053 1.08749 1.24141 2.7281
"15259" "AT3G31910" -1.67719 1.13714 1.04956 -2.7857 -0.47879 0.50049 -1.90772 -2.4728
"15262" "AT3G31925" -2.52644 -0.496350000000001 -1.51661 -2.09466 0.812819999999999 -1.01172 -0.81576 -1.42002
"15267" "AT3G31950" 0.10304 0.18576 -0.20357 2.9611 -0.47141 1.05516 -0.13395 -2.2702
"15283" "AT3G32030" -0.60622 0.89724 -0.95311 10.3836 -1.55318 -2.14202 0.541840000000001 -3.1395
"15287" "AT3G32040" -1.51175 -0.2402 0.0695699999999997 0.3169 0.1248 -1.39373 -1.99313 1.04565
"15289" "AT3G32047" 1.06947 -2.06265 1.96042 -2.0276 -1.28269 -1.50913 2.21748 -1.6026
"15290" "AT3G32050" -0.96888 -2.85779 1.20239 -0.09074 -1.21253 0.541840000000001 -0.715599999999999 0.19866
"15293" "AT3G32090" -0.750080000000001 -1.73276 -2.68314 -0.51841 -1.66839 -0.625830000000001 -0.8243 -0.85982
"15303" "AT3G32150" -0.29308 -1.00843 0.610980000000001 -0.236800000000001 -1.76253 1.63934 0.64618 1.42194
"15307" "AT3G32190" -2.14585 1.22397 0.69733 1.09758 0.12984 -0.553809999999999 -1.05774 -1.38432
"15316" "AT3G32260" 1.34285 2.61368 1.03624 -0.142800000000001 -0.0529099999999998 0.61619 -0.75229 -3.5091
"15319" "AT3G32280" -0.88884 -0.32122 0.687889999999999 2.0648 -0.9824 -1.34918 -0.1423 -7.1957
"15326" "AT3G32330" -1.62455 -0.23973 -2.24943 -2.82116 -0.25488 1.74551 2.18381 -2.00788
"15340" "AT3G32400" 1.32902 0.18236 0.98818 3.0479 0.82437 1.87916 0.28124 -9.1149
"15343" "AT3G32420" 0.676979999999999 0.530200000000001 1.80858 -0.41921 1.14912 1.42562 1.43668 1.74183
"15354" "AT3G32896" -1.21047 -2.12983 1.39961 0.13485 0.76274 0.49963 -1.67509 0.50128
"15359" "AT3G32904" -1.07487 -2.49127 -0.459000000000001 -1.09408 -1.24251 -1.70139 2.47992 -0.71726
"15364" "AT3G32920" -0.96378 -2.17809 -2.33701 -2.2843 -2.47715 -0.506749999999999 -3.23214 -1.4859
"15366" "AT3G32930" 0.66243 4.17559 -1.82468 -0.302200000000001 -2.02564 3.28149 0.54669 3.7776
"15367" "AT3G32940" -1.61242 1.66788 -1.11637 -8.1141 -0.41415 1.13824 0.36112 1.4592
"15374" "AT3G32980" 0.72089 6.38251 0.36262 8.5492 0.63462 6.51375 -2.50898 5.9949
"15442" "AT3G33494" 0.414759999999999 -0.26518 -3.53216 -2.14825 -1.1539 -0.53004 0.1114 0.87125
"15443" "AT3G33520" 0.000210000000000043 2.97899 -0.73359 0.5709 -0.35436 2.33337 1.76813 -3.0966
"15444" "AT3G33528" -1.50424 -0.24554 0.0518599999999996 -3.0252 0.22748 0.89774 0.89891 -0.737159999999999
"15445" "AT3G33530" 2.20178 1.62639 -0.60673 -4.79910000000001 -0.16074 4.31435 1.5087 -1.34979999999999
"15456" "AT3G36659" -3.4441 1.68267 1.51145 0.0409199999999998 -1.5463 2.57523 -1.15458 0.40703
"15461" "AT3G41762" 132.66 216 70.1200000000001 168.31 24.24 62.5899999999999 -15.8300000000002 34.6100000000001
"15463" "AT3G42050" 1.62812 8.49455 -3.58721 -6.1432 -0.391529999999999 7.25362 -0.66399 0.488700000000001
"15467" "AT3G42060" -2.20334 -0.93299 -0.0522 -2.9572 0.31959 -0.93349 -0.567880000000001 -3.682
"15470" "AT3G42075" 1.55169 -2.25066 -4.59371 0.62336 -2.89972 -1.56154 11.9112 -2.49909
"15477" "AT3G42140" -1.78587 1.26981 -1.17798 1.39866 -3.39879 -1.61764 2.15198 -0.41181
"15478" "AT3G42150" 0.53945 8.28163 -2.82337 2.624 2.24176 12.42681 -0.90467 1.262
"15479" "AT3G42155" -1.48266 -1.64446 -0.0587600000000004 -1.00843 0.52544 -0.427359999999999 0.27202 -1.13964
"15480" "AT3G42160" -1.25609 -1.07419 -0.3234 -0.48446 -0.95728 -0.941660000000001 -0.63068 -0.81459
"15481" "AT3G42170" 1.11192 5.97792 -1.38223 -3.1696 3.13175 7.91702 -0.91573 -1.2762
"15484" "AT3G42180" -0.94243 0.14115 -3.58796 4.3696 0.20002 -0.20412 0.63045 -5.7436
"15508" "AT3G42310" 0.64085 0.37765 2.58116 0.323 -0.68949 -0.72531 -0.0629200000000001 2.77527
"15536" "AT3G42473" 1.93133 -0.53564 0.76721 -1.08626 -0.88059 -0.8444 1.11427 0.51283
"15543" "AT3G42550" -1.29611 0.53289 -1.32425 -6.6172 0.38307 -1.26794 0.0112399999999999 -7.3104
"15545" "AT3G42570" -3.15591 -0.0434399999999999 -1.19375 -1.07657 1.5122 0.289413 -0.166090000000001 -3.04608
"15551" "AT3G42630" -0.60816 2.07855 -0.0677300000000001 -3.7947 1.27238 1.61224 -0.40911 -1.7966
"15552" "AT3G42640" 0.46594 -1.35943 0.0395300000000001 -5.9146 -0.84741 -4.85267 -2.64699 -4.3109
"15557" "AT3G42660" -3.71214 1.10486 0.76575 -4.4343 -1.09024 -0.0640800000000006 1.11563 -6.772
"15558" "AT3G42670" -1.46397 -1.3279 1.27345 -3.3431 -1.71847 0.23418 0.558920000000001 -8.6206
"15569" "AT3G42723" 0.14185 -0.0352399999999999 0.87685 -4.5446 -0.35971 2.11665 -2.24083 -6.9111
"15571" "AT3G42725" -1.38125 0.270890000000001 -3.78589 -0.0259689999999999 -1.78932 -5.04746 -1.05073 -1.292092
"15577" "AT3G42770" 1.60797 0.0275999999999996 1.20749 -0.128999999999998 0.56309 0.48943 0.60414 -6.1551
"15579" "AT3G42790" 2.40093 9.66136 1.40396 -2.8975 2.25767 15.61998 -3.45489 7.1217
"15584" "AT3G42800" -0.45872 1.17788 1.07359 8.8103 -1.67343 -1.73002 -2.15677 9.3279
"15588" "AT3G42830" -0.45268 -0.33917 -0.56669 0.54067 -2.11474 -0.17967 -1.49874 0.00387000000000004
"15591" "AT3G42850" -1.6966 -0.47161 -2.18927 -10.9003 0.17856 1.33469 -1.75749 -9.1258
"15592" "AT3G42860" -1.50689 -0.38793 -1.01401 -6.0152 -1.37431 1.55761 -1.75331 -3.4955
"15593" "AT3G42870" 1.04837 0.23939 0.2777 -0.558300000000001 -2.63408 -1.27667 0.785359999999999 -0.0139000000000014
"15595" "AT3G42880" 0.5717 3.45417 -0.934920000000001 -8.9975 -1.06597 -0.524509999999999 0.47468 -2.4943
"15608" "AT3G42950" 1.74625 4.69809 0.0436000000000005 -7.1112 0.52525 2.57338 -1.73857 0.2667
"15609" "AT3G42960" -1.10617 -1.14063 -0.0461400000000003 -0.54267 -0.24935 -3.96336 -1.65432 -1.27969
"15620" "AT3G43083" 0.0249500000000005 -1.30411 0.68524 -0.0580200000000004 -0.17481 -1.04102 -1.0519 -1.12508
"15624" "AT3G43110" 0.23066 -0.11309 0.57098 0.49313 -1.70139 -1.69248 0.0278400000000003 0.97694
"15625" "AT3G43120" 1.34988 0.13288 -1.05401 -5.4195 -2.28924 -0.44142 -0.942709999999999 -4.45608
"15633" "AT3G43148" 1.46509 2.45429 -1.68426 -5.8034 -0.2212 -1.70187 -1.50758 0.284500000000001
"15636" "AT3G43153" -1.32983 -0.13492 0.85187 -0.241123 -0.43977 -1.98577 -1.1966 -0.288061
"15641" "AT3G43160" 0.57968 -0.953139999999999 -3.7971 -1.0934 -2.04555 -2.37011 -0.0449700000000011 -2.96384
"15643" "AT3G43180" -0.663959999999999 -4.53811 -1.54645 -0.621479 -1.09896 -3.52205 -2.26848 -1.60025
"15644" "AT3G43190" 0.95498 0.24812 -1.36671 -10.152 -1.27298 -1.80272 -2.61031 -14.0271
"15646" "AT3G43210" -1.01812 -2.64701 -0.92714 -1.92100000000001 -1.1241 2.29988 0.63763 -9.50940000000001
"15647" "AT3G43220" 1.97378 8.48507 -1.06033 -14.3914 6.2705 10.52686 -0.19355 -3.53270000000001
"15648" "AT3G43230" 3.02242 4.66461 -0.126180000000001 -3.6132 0.127999999999999 6.48558 -0.44376 -5.5262
"15649" "AT3G43240" 0.0948200000000003 2.72502 -0.0381300000000007 -11.3983 -1.18874 2.34861 -0.68795 -17.3803
"15650" "AT3G43250" 0.455019999999999 -0.97108 -1.00136 -1.88409 -0.35485 -2.64613 0.2432 -0.47412
"15651" "AT3G43260" 0.536289999999999 1.35325 -1.89966 -0.222999999999999 -1.19777 -0.82479 -1.6255 -7.3087
"15652" "AT3G43270" 1.83308 2.48872 1.47529 -2.9633 -0.46723 -0.776549999999999 -0.55264 1.8477
"15653" "AT3G43291" -0.50121 1.02166 -1.51613 -0.34301 0.28843 0.0762599999999996 1.08902 -0.06765
"15654" "AT3G43300" 0.778840000000001 1.30376 2.10669 -27.075 4.17702 4.89732 -1.02793 -19.681
"15662" "AT3G43340" 0.61292 1.41317 0.12925 1.14176 -0.0624199999999995 -3.07287 -0.64457 0.0728800000000001
"15672" "AT3G43400" -1.02685 -1.1285 -2.72124 -0.912899999999999 -2.46375 -0.576919999999999 -1.67005 3.0774
"15674" "AT3G43430" 2.39295 9.33045 5.67155 5.18495 2.2699 12.01239 6.26632 6.35775
"15677" "AT3G43440" 0.50209 1.75519 -1.18842 -4.7246 -0.31602 4.25253 -0.76753 -7.3494
"15682" "AT3G43470" -1.2624 -0.306439999999999 -2.45079 -4.7584 -1.0487 -0.38281 -2.28857 -0.0970000000000013
"15684" "AT3G43490" -0.96792 1.08035 -4.36247 -1.42397 0.94782 -0.0820299999999996 -0.52567 1.2317
"15686" "AT3G43520" -0.49706 -0.29988 -0.73285 -1.4985 0.42995 1.56616 1.68475 -0.4626
"15690" "AT3G43540" -1.05959 -0.732609999999999 -0.0725599999999997 -0.798000000000002 1.37738 -2.20598 1.8877 -4.6426
"15692" "AT3G43550" -1.25197 -0.19993 -3.78273 0.98771 -0.51781 1.52461 -1.28638 -2.65768
"15695" "AT3G43570" 1.66958 -0.13298 0.66995 -1.6117 -0.81023 0.17924 0.44537 -0.369409999999999
"15699" "AT3G43580" -0.954569999999999 3.61063 -3.20686 -4.329 0.97344 -2.03381 -3.04793 -3.22373
"15701" "AT3G43590" 0.50039 7.57596 0.0329300000000003 -1.8764 -2.1787 5.81295 -0.89429 0.140999999999998
"15702" "AT3G43600" -0.478879999999999 -1.22869 -2.32998 -18.6683 1.27926 3.97083 0.53582 -13.921
"15703" "AT3G43610" -1.822 2.36067 0.0639899999999995 -10.0557 0.22379 0.86862 0.79893 -10.1473
"15711" "AT3G43660" -2.45779 -2.14853 2.36141 -0.249857 -0.6729 -1.87202 -2.22043 -0.784299
"15712" "AT3G43670" 1.26716 4.35482 -3.87612 -3.8434 0.23418 5.11342 -0.723470000000001 1.544
"15716" "AT3G43682" -1.78417 -1.38515 0.17897 -0.204011 -1.31065 -1.44012 2.50487 0.828364
"15721" "AT3G43700" -0.40561 1.08498 0.40725 -1.225 -0.84507 0.225829999999999 -1.88327 -3.2034
"15722" "AT3G43710" -1.96779 -2.39791 -0.86023 -2.47502 -0.335920000000001 -0.437069999999999 -0.38465 -2.11087
"15723" "AT3G43720" 2.24447 20.86713 1.30013 26.0286 1.76026 23.26093 0.905529999999999 29.2825
"15726" "AT3G43740" 0.159079999999999 -0.80054 -3.08268 -2.6134 0.0504600000000002 5.13029 -0.83401 1.0827
"15727" "AT3G43750" 0.95763 -0.14318 -1.9523 -1.41594 -2.54247 -1.83436 -1.13478 -1.88443
"15730" "AT3G43790" -0.31731 -0.90679 -0.0315800000000008 -9.3729 0.644330000000001 -1.27212 -1.91073 -2.1696
"15731" "AT3G43800" 0.29784 5.34284 -0.16839 0.71893 -0.95795 5.32522 -0.373769999999999 4.32522
"15732" "AT3G43810" 1.65405 10.47344 -2.07937 -3.9292 3.89615 15.85492 -1.15759 -2.025
"15736" "AT3G43833" -1.81839 3.43354 -1.14233 1.51383 -0.31448 0.4114 -1.62132 -1.75546
"15738" "AT3G43837" -0.14172 -3.12634 -0.64748 1.85368 -2.22257 -1.72934 -1.10314 -0.175599999999999
"15739" "AT3G43840" -0.57713 -0.60602 0.963679999999999 -0.0401000000000007 -1.91928 -1.63355 0.250769999999999 -2.33094
"15740" "AT3G43850" 24.1724 39.43701 0.19885 15.6984 26.45163 50.3399 0.23136 19.5942
"15741" "AT3G43860" 0.47202 0.14671 -0.38161 -9.3968 0.5859 -3.58135 -0.359019999999999 -4.6322
"15745" "AT3G43870" 1.02119 0.41135 -2.23706 -0.82502 2.27494 -0.95155 -3.03367 -0.28788
"15746" "AT3G43890" -2.07478 -1.51664 2.18431 -3.0404 -2.17686 -0.41882 0.66878 5.259
"15747" "AT3G43910" -2.79546 -2.64654 -4.27419 -2.64678 -1.61947 -3.67277 -0.87352 -2.56723
"15748" "AT3G43920" 0.17655 1.42771 -1.07005 -4.5578 -0.68212 -0.752770000000001 3.08788 -18.7141
"15749" "AT3G43930" -0.10895 -1.73809 -0.40224 -10.6232 -4.90226 -0.64039 3.02624 -0.851300000000002
"15750" "AT3G43940" -2.00565 -0.98104 -0.29186 1.41973 -3.05327 -0.299729999999999 -1.22592 -1.3289
"15752" "AT3G43960" -0.02623 -3.36794 -3.05575 2.2198 -1.8064 -0.971640000000001 -2.86518 5.2958
"15753" "AT3G43980" -0.29403 0.65659 1.35083 0.3027 -2.58216 0.95335 -3.37985 0.00775000000000059
"15754" "AT3G43990" -0.4209 -0.15507 -2.49783 1.0101 1.47104 0.51825 -2.32943 1.37
"15756" "AT3G44010" 4.60761 4.62137 0.47127 2.991 3.53103 7.03995 -0.22218 -0.218499999999999
"15757" "AT3G44020" 2.50184 2.26629 0.27868 0.420059999999999 2.70335 8.42918 -2.89167 -1.27055
"15761" "AT3G44050" -1.5736 0.858160000000001 -2.71566 -12.3312 -1.59588 -0.49065 0.1178 -16.102
"15762" "AT3G44060" -2.60043 -5.67236 -3.28692 -3.51641 -1.36558 -1.60541 1.08466 -5.13229
"15763" "AT3G44070" -2.08062 -3.29688 0.0518599999999996 -2.18516 2.25466 -3.6686 -2.26276 -4.32964
"15764" "AT3G44080" -2.14197 -2.49201 0.0346299999999999 -2.1093 -3.56426 -3.15159 -0.11785 -4.57396
"15765" "AT3G44090" 1.00494 2.21463 -2.96964 -5.964 -2.49608 0.86124 -0.0135100000000001 -5.2464
"15768" "AT3G44100" -0.40028 4.81622 -2.03356 -0.5959 0.20051 4.65805 -1.4905 1.349
"15769" "AT3G44110" 1.62713 6.41739 0.61952 -8.5252 2.73683 11.95498 -0.21334 1.0365
"15770" "AT3G44120" -0.21594 0.65367 -2.45684 0.135999999999999 -2.12242 -0.745900000000001 -1.89046 1.50676
"15771" "AT3G44130" -1.89843 -1.15035 -1.84578 -3.8161 -1.19477 -1.79768 0.643359999999999 -1.8004
"15772" "AT3G44150" -0.22005 4.36772 -1.8133 0.0405999999999995 0.0504600000000002 3.79806 0.596959999999999 1.077
"15773" "AT3G44160" 1.99876 1.46775 -2.49347 -2.7945 4.1842 5.27753 0.29968 -1.5582
"15775" "AT3G44180" -1.0014 -1.78685 -0.56041 -0.80609 -2.7987 -1.5431 -1.19525 -0.38134
"15776" "AT3G44190" -1.17384 0.43222 -0.313709999999999 -8.1623 0.57902 1.18162 -1.49068 -2.967
"15777" "AT3G44200" 0.84218 3.90389 -2.20501 -5.11709999999999 -0.52401 1.88788 -0.26139 -27.1766
"15779" "AT3G44210" -0.53978 -2.57813 -0.9075 -1.30411 -2.94224 0.79893 0.06637 -0.18821
"15781" "AT3G44220" 2.4133 0.69782 0.0758900000000002 5.801 -1.77273 -2.71814 -1.48602 -3.25301
"15783" "AT3G44250" -2.26568 -3.48994 -1.76841 -1.9012 -2.6602 -0.0225500000000007 0.49699 0.8735
"15784" "AT3G44260" -0.84636 14.40973 3.30089 23.27976 -0.34096 8.32785 2.14246 17.41669
"15786" "AT3G44265" -3.49237 -0.928389999999999 -2.3763 -1.34536 0.19768 1.51626 -0.63806 -0.67892
"15789" "AT3G44280" -0.23096 -0.968640000000001 -2.9136 -8.8702 -0.00934000000000079 1.43823 0.84281 -11.5835
"15790" "AT3G44290" -1.00429 -0.22783 -0.8624 0.955500000000001 0.18293 -1.57677 -1.30862 -4.0985
"15791" "AT3G44300" 0.38396 1.54295 0.18166 -8.9762 0.85067 -0.11348 -0.50625 0.275400000000001
"15792" "AT3G44310" 0.1443 16.25462 -1.21897 38.0506 1.88101 32.64193 -0.48996 74.36
"15793" "AT3G44320" -0.8694 -1.42733 -1.05329 -4.595 -2.39493 0.16382 -1.1673 -1.8804
"15795" "AT3G44326" 0.35242 -3.70585 -2.09952 -0.667390000000001 -1.70256 -2.19997 -1.94422 -3.77158
"15796" "AT3G44330" -0.496830000000001 7.16235 -0.73407 -0.943199999999997 -1.42303 4.12593 5.10549 -5.6901
"15797" "AT3G44340" 2.28474 5.5781 -1.81425 -28.469 0.63714 4.49689 0.940819999999999 -24.4793
"15798" "AT3G44350" -3.62748 -0.69285 -2.0117 0.458670000000001 1.68272 -1.15236 -1.53707 -1.33646
"15799" "AT3G44370" -1.72351 -0.59799 1.05319 -11.8563 -1.56105 -0.938829999999999 -1.15506 -6.73719999999999
"15800" "AT3G44380" 0.28136 3.7569 -0.19701 3.27541 1.69292 4.97171 2.61105 5.21288
"15801" "AT3G44400" 0.79535 1.18441 0.81792 -18.4565 0.13887 2.32803 -1.64946 -3.1995
"15802" "AT3G44405" -1.44578 -1.37472 -3.87078 -1.93697 -1.1472 -1.35335 -4.02148 -1.47447
