ID	WT1	WT2	atx345_1	atx345_2	
AT5G15725	0	0	0	0
AT5G15730	16	18	49	55
AT5G15740	230	97	63	207
AT5G15745	0	0	0	0
AT5G15750	65	23	134	202
AT5G15760	32	29	10	15
AT5G15770	0	0	0	0
AT5G15780	441	150	303	867
AT5G15790	64	33	36	42
AT5G02445	0	0	0	0
AT5G15800	3	2	6	10
AT5G02455	0	0	0	0
AT5G15802	67	49	57	44
AT5G15805	0	0	0	0
AT5G15810	28	29	126	138
AT5G15815	0	0	0	0
AT5G15820	42	31	27	41
AT5G15830	17	4	14	18
AT5G02465	0	0	0	0
AT5G15840	2	1	1	1
AT5G15843	0	0	0	0
AT5G15845	2	0	1	0
AT5G15850	0	0	0	0
AT5G15853	0	0	0	0
AT5G15860	68	61	238	279
AT5G15870	200	181	294	415
AT5G15880	24	13	42	47
AT5G15890	0	0	0	1
AT5G15900	4	3	3	11
AT5G15910	448	159	131	287
AT5G15920	4	4	29	43
AT5G15930	107	90	60	58
AT5G15940	2	1	7	2
AT5G15950	2671	170	122	2043
AT5G15960	34	5	18	40
AT5G15970	1975	481	336	2047
AT5G15980	103	30	113	166
AT5G02485	0	0	0	0
AT5G15990	0	0	0	0
AT5G15995	0	0	0	0
AT5G16000	101	91	49	76
AT5G16010	489	401	320	327
AT5G16020	0	0	0	0
AT5G16023	0	0	0	0
AT5G02495	0	0	0	0
AT5G16030	79	82	110	105
AT5G02515	0	0	2	0
AT5G16040	23	14	31	33
AT5G16050	565	472	664	711
AT5G16060	26	26	78	83
AT5G16070	236	221	443	509
AT5G16080	5	3	58	54
AT5G16090	0	0	0	0
AT5G16100	0	0	0	0
AT5G16110	935	823	922	708
AT5G16120	160	217	328	240
AT5G16130	1228	506	1256	1695
AT5G16140	50	64	62	54
AT5G16150	1389	1620	1426	948
AT5G16160	3	0	0	0
AT5G16170	4	8	29	31
AT5G16180	16	23	84	66
AT5G16190	29	19	30	67
AT5G16200	27	15	5	24
AT5G16210	36	34	157	133
AT5G16220	37	33	110	123
AT5G16230	1	1	1	0
AT5G16235	0	0	0	0
AT5G16240	75	64	32	60
AT5G16250	677	265	164	273
AT5G16260	36	42	106	120
AT5G16270	54	47	188	187
AT5G16280	46	53	140	155
AT5G16285	0	0	0	0
AT5G16290	83	105	191	262
AT5G16300	73	110	214	264
AT5G16310	15	18	41	41
AT5G02525	0	0	0	0
AT5G16320	13	15	30	23
AT5G16330	0	0	0	0
AT5G16336	0	0	0	0
AT5G16340	13	16	15	15
AT5G16350	1	5	6	9
AT5G16360	22	6	7	7
AT5G16370	93	358	556	419
AT5G16375	0	0	0	0
AT5G16380	51	32	50	28
AT5G16390	274	269	396	557
AT5G16400	794	934	725	639
AT5G16410	15	26	18	13
AT5G16420	7	6	37	40
AT5G16430	0	0	0	0
AT5G16440	241	204	299	334
AT5G16450	138	96	68	119
AT5G02535	0	0	0	1
AT5G16453	0	0	0	0
AT5G16460	0	0	0	0
AT5G16470	111	113	334	316
AT5G16480	50	61	53	34
AT5G16486	0	1	0	1
AT5G16490	10	8	10	12
AT5G16500	0	0	0	1
AT5G16505	42	83	159	169
AT5G16510	156	134	162	247
AT5G16520	46	54	88	95
AT5G16530	149	33	5	34
AT5G16540	359	213	122	255
AT5G16550	287	229	230	220
AT5G16560	16	25	35	41
AT5G02555	0	0	0	0
AT5G16570	53	129	111	91
AT5G16580	0	0	0	0
AT5G16590	113	175	165	158
AT5G16600	3	1	1	6
AT5G16610	24	34	46	40
AT5G02565	12	6	9	12
AT5G02575	2	0	3	3
AT5G16620	148	70	310	293
AT5G16630	22	27	43	45
AT5G16640	15	8	11	8
AT5G16650	208	248	176	210
AT5G16660	263	217	259	252
AT5G16680	19	16	98	125
AT5G16690	15	4	38	50
AT5G16700	0	0	0	0
AT5G16710	977	799	680	614
AT5G16715	216	147	374	453
AT5G16720	11	4	8	8
AT5G16730	21	6	34	37
AT5G16740	0	0	0	0
AT5G16750	25	25	159	183
AT5G16760	267	184	187	235
AT5G16770	0	0	0	0
AT5G16780	46	5	89	60
AT5G16790	2	3	1	0
AT5G16800	100	133	214	138
AT5G16810	81	164	150	121
AT5G16820	7	16	34	22
AT5G16830	47	33	61	89
AT5G02595	0	0	0	0
AT5G16840	84	72	119	157
AT5G02605	0	0	1	0
AT5G16850	2	1	0	0
AT5G16860	1	0	17	21
AT5G16870	43	50	47	36
AT5G16880	108	226	558	459
AT5G16890	54	58	44	74
AT5G16900	0	0	1	1
AT5G16910	72	111	214	166
AT5G16920	0	0	0	2
AT5G16930	8	1	39	34
AT5G16940	6	8	3	0
AT5G16950	5	8	12	27
AT5G02635	0	0	0	0
AT5G16960	2	0	1	3
AT5G16970	261	200	161	213
AT5G16980	4	5	5	6
AT5G16990	80	76	87	98
AT5G17000	179	132	89	107
AT5G17010	546	168	175	282
AT5G17020	248	258	526	628
AT5G17030	4	0	0	26
AT5G17040	104	5	1	49
AT5G17050	1262	271	180	1019
AT5G17060	94	50	56	75
AT5G17070	16	24	43	35
AT5G17080	0	0	0	0
AT5G17090	0	0	0	0
AT5G17100	0	0	0	0
AT5G17110	0	0	0	0
AT5G17120	0	0	0	0
AT5G17125	0	0	0	0
AT5G17130	0	0	0	0
AT5G17140	0	0	0	0
AT5G17150	1	4	1	1
AT5G17160	19	2	12	10
AT5G17165	7	4	3	3
AT5G17167	0	0	0	0
AT5G17170	1136	721	569	1366
AT5G17180	0	0	0	0
AT5G17190	367	185	329	254
AT5G17200	0	0	0	0
AT5G17210	40	13	14	11
AT5G17220	355	97	34	176
AT5G17230	2351	1334	998	2062
AT5G17240	28	20	38	64
AT5G17250	54	52	75	70
AT5G02645	2	0	1	1
AT5G02655	0	0	0	0
AT5G02665	0	0	0	0
AT5G02675	5	0	3	2
AT5G17260	2	1	3	3
AT5G02685	0	0	0	0
AT5G17270	17	21	102	120
AT5G17290	41	60	78	109
AT5G17280	0	0	0	0
AT5G17300	97	14	31	226
AT5G17305	0	0	0	0
AT5G17310	147	130	160	305
AT5G17320	1	0	0	0
AT5G17330	6	6	137	199
AT5G17340	0	0	0	0
AT5G17345	0	0	0	0
AT5G17350	48	11	6	15
AT5G17360	3	2	3	6
AT5G02695	0	0	0	0
AT5G17370	5	8	13	27
AT5G17380	287	310	404	568
AT5G17390	0	0	0	0
AT5G17400	106	57	59	90
AT5G17410	39	63	71	79
AT5G02705	0	0	1	0
AT5G17420	8	11	22	33
AT5G02715	0	0	0	0
AT5G17430	0	0	0	0
AT5G17440	21	23	59	82
AT5G02735	0	0	0	0
AT5G17450	20	28	24	33
AT5G17460	10	8	11	6
AT5G17470	0	0	0	0
AT5G17480	0	0	0	0
AT5G17490	3	25	5	6
AT5G17500	0	0	0	0
AT5G17510	37	3	21	36
AT5G17520	192	165	112	104
AT5G17522	0	0	0	0
AT5G17523	0	0	0	0
AT5G17530	110	178	301	339
AT5G17540	1	2	1	5
AT5G17550	54	30	47	54
AT5G17560	884	401	355	419
AT5G17570	38	23	19	26
AT5G02745	0	0	0	0
AT5G17580	9	4	11	14
AT5G17590	0	0	0	0
AT5G17600	372	117	62	210
AT5G17610	172	92	115	126
AT5G17620	37	35	64	55
AT5G17630	523	161	168	325
AT5G02755	0	0	0	0
AT5G17640	78	56	145	160
AT5G17650	66	131	87	88
AT5G17660	89	42	54	74
AT5G17670	754	553	359	482
AT5G17680	4	0	2	0
AT5G17690	25	36	85	73
AT5G17700	70	72	47	53
AT5G02765	0	0	0	0
AT5G17710	181	149	320	435
AT5G17720	0	0	0	0
AT5G17725	0	0	0	0
AT5G17730	0	0	0	0
AT5G17740	0	0	0	0
AT5G17750	0	0	0	0
AT5G17760	34	16	173	292
AT5G17770	707	509	648	758
AT5G17780	46	17	23	48
AT5G17790	34	14	52	56
AT5G02775	0	0	0	0
AT5G02785	0	0	0	0
AT5G17800	4	1	0	2
AT5G17810	0	0	1	0
AT5G17820	0	1	0	0
AT5G02795	0	0	0	0
AT5G17830	0	1	0	6
AT5G17840	236	116	142	143
AT5G17847	0	0	0	0
AT5G17850	35	47	25	24
AT5G17860	118	112	115	119
AT5G17870	1412	901	789	822
AT5G17880	10	26	102	81
AT5G02805	0	0	0	0
AT5G17890	96	47	118	145
AT5G17900	46	19	67	63
AT5G17910	20	26	66	64
AT5G17920	6542	7397	9865	13861
AT5G17930	21	6	35	46
AT5G17950	0	0	0	0
AT5G17960	0	0	0	0
AT5G17970	0	0	0	0
AT5G02825	0	0	0	0
AT5G17980	19	11	14	20
AT5G17990	390	361	651	750
AT5G18000	0	0	0	0
AT5G18005	0	0	0	1
AT5G18010	1	8	5	2
AT5G02835	0	0	0	0
AT5G02855	0	0	0	0
AT5G18015	0	0	0	0
AT5G18020	22	18	9	11
AT5G02865	1	3	1	1
AT5G18030	39	29	24	17
AT5G18037	0	0	0	0
AT5G18040	55	43	77	135
AT5G18050	5	6	9	1
AT5G18060	13	28	18	6
AT5G18065	23	12	37	50
AT5G18070	59	35	35	49
AT5G18080	26	19	29	14
AT5G18085	0	0	0	0
AT5G18090	0	0	0	0
AT5G18100	109	125	83	94
AT5G02875	1	1	1	0
AT5G18110	179	271	470	404
AT5G18120	73	62	71	64
AT5G18130	51	128	79	41
AT5G18140	57	112	164	157
AT5G18150	0	0	0	0
AT5G18160	0	0	0	0
AT5G18170	76	248	950	332
AT5G18180	0	0	1	3
AT5G18190	180	205	333	397
AT5G18200	34	31	63	82
AT5G18202	0	0	0	0
AT5G18210	16	57	38	18
AT5G18220	0	2	2	4
AT5G18230	132	96	342	296
AT5G18245	3	3	4	5
AT5G18240	0	0	0	0
AT5G18250	60	34	60	58
AT5G18255	13	2	3	10
AT5G18260	1	1	2	1
AT5G18270	3	3	38	50
AT5G18280	181	238	260	324
AT5G18290	44	29	7	9
AT5G02885	0	0	0	0
AT5G18300	0	0	0	0
AT5G18310	63	116	200	272
AT5G18320	2	0	1	1
AT5G18330	0	0	0	0
AT5G18340	4	5	0	1
AT5G18350	0	0	11	7
AT5G18360	16	26	19	18
AT5G18370	15	29	22	19
AT5G18380	3992	1994	3156	4192
AT5G18390	64	53	39	56
AT5G18400	231	185	226	223
AT5G18403	0	0	0	0
AT5G18404	15	3	0	1
AT5G18407	0	0	0	0
AT5G18410	102	146	169	210
AT5G18420	121	104	167	174
AT5G18430	61	60	64	46
AT5G18440	12	6	26	44
AT5G18450	0	0	0	0
AT5G18460	88	79	71	96
AT5G18470	1	0	15	9
AT5G02895	0	0	0	0
AT5G18475	10	18	12	15
AT5G18480	292	223	335	208
AT5G18490	79	141	284	168
AT5G18500	192	195	261	339
AT5G18510	0	0	0	0
AT5G18520	769	431	430	594
AT5G18525	24	39	101	87
AT5G18540	1	7	12	5
AT5G18550	117	133	156	186
AT5G18560	0	0	0	0
AT5G18570	82	68	187	196
AT5G18580	137	195	297	278
AT5G02905	0	0	0	0
AT5G02915	0	0	0	0
AT5G18590	35	50	107	59
AT5G18600	302	911	426	302
AT5G18610	59	65	108	119
AT5G18620	27	14	108	120
AT5G18630	218	461	405	273
AT5G18633	1	0	1	0
AT5G18636	0	0	0	0
AT5G18640	74	124	144	91
AT5G18650	159	339	366	245
AT5G18660	314	189	221	400
AT5G18661	2	1	1	0
AT5G18670	2525	272	236	2684
AT5G18680	69	146	190	105
AT5G18690	127	70	35	88
AT5G18700	14	12	29	34
AT5G18705	0	0	0	0
AT5G18710	0	5	0	0
AT5G18720	2	0	0	0
AT5G18730	1	1	1	0
AT5G18735	0	0	0	0
AT5G18740	2	0	0	0
AT5G18748	0	0	0	0
AT5G18750	4	8	46	24
AT5G18755	0	0	0	0
AT5G18760	59	115	81	58
AT5G18770	20	21	23	34
AT5G18780	7	19	71	28
AT5G18790	80	35	59	47
AT5G18800	392	287	369	347
AT5G18810	9	5	10	7
AT5G18820	6	4	42	35
AT5G18830	78	53	118	179
AT5G18840	0	2	3	0
AT5G18850	72	79	26	26
AT5G18860	23	27	33	28
AT5G18870	0	0	0	0
AT5G18880	0	0	0	0
AT5G18890	0	0	0	0
AT5G18900	110	118	178	211
AT5G18910	0	0	0	0
AT5G18920	16	8	11	20
AT5G18930	21	29	13	18
AT5G18933	0	0	0	0
AT5G02925	0	0	0	1
AT5G18937	1	0	1	1
AT5G02935	1	3	0	1
AT5G18940	154	68	86	121
AT5G18950	37	28	39	40
AT5G18960	59	89	169	198
AT5G18970	119	61	38	32
AT5G18980	20	31	69	65
AT5G18990	0	0	0	0
AT5G19000	354	261	233	280
AT5G19010	47	86	179	156
AT5G19015	0	0	1	1
AT5G19020	7	6	15	19
AT5G19025	31	17	13	30
AT5G19030	74	52	94	57
AT5G19040	3	6	2	5
AT5G19050	99	119	172	148
AT5G19060	7	14	13	6
AT5G19070	101	119	103	108
AT5G19080	8	22	60	41
AT5G19090	201	76	137	195
AT5G02945	0	0	0	0
AT5G02955	0	0	0	0
AT5G02965	0	0	0	0
AT5G02975	0	0	0	0
AT5G02985	0	0	0	0
AT5G03005	0	0	0	0
AT5G19095	0	0	0	0
AT5G19097	0	1	0	2
AT5G19100	2	2	7	8
AT5G03015	0	0	0	0
AT5G19110	4	1	7	16
AT5G19120	235	997	1839	1419
AT5G19130	86	110	174	148
AT5G19140	1764	4918	5148	2324
AT5G19150	107	92	135	116
AT5G19151	30	18	21	25
AT5G19160	3	8	17	7
AT5G19165	0	0	0	0
AT5G03025	0	0	0	0
AT5G19170	12	8	3	4
AT5G19172	0	0	0	0
AT5G19175	0	0	0	0
AT5G03035	0	0	0	0
AT5G03045	0	0	0	0
AT5G19180	110	125	257	246
AT5G19190	59	66	101	194
AT5G19200	50	57	51	56
AT5G19210	40	30	55	52
AT5G19220	263	225	214	285
AT5G19221	0	0	0	0
AT5G19230	22	43	50	59
AT5G19240	662	548	283	1018
AT5G19250	444	553	530	751
AT5G19260	168	142	63	129
AT5G03055	0	0	0	0
AT5G03065	0	0	0	0
AT5G19270	0	0	0	0
AT5G19280	48	51	96	107
AT5G19290	1050	915	543	723
AT5G19300	15	0	14	32
AT5G19310	12	5	18	29
AT5G19315	0	0	0	0
AT5G19320	26	28	50	89
AT5G19330	120	213	408	380
AT5G19340	9	4	13	19
AT5G03075	0	0	0	0
AT5G19350	123	154	319	426
AT5G19360	0	0	0	0
AT5G19370	885	529	471	600
AT5G19380	45	57	72	78
AT5G19390	93	77	170	225
AT5G19400	128	206	436	522
AT5G19410	2	0	1	2
AT5G19420	16	8	37	46
AT5G19430	70	79	104	98
AT5G19440	222	258	472	527
AT5G19450	126	150	250	350
AT5G19460	216	126	41	41
AT5G19470	6	13	0	0
AT5G19473	0	0	0	0
AT5G19480	34	20	34	61
AT5G19485	103	85	194	163
AT5G19490	3	1	6	9
AT5G19500	205	150	145	233
AT5G19510	731	711	1596	2050
AT5G19520	0	0	0	0
AT5G19530	59	148	122	112
AT5G19540	513	628	645	585
AT5G19550	581	742	1550	1654
AT5G19560	0	0	0	0
AT5G19570	51	30	32	55
AT5G19580	16	16	16	20
AT5G19590	1152	628	590	790
AT5G19595	0	0	0	0
AT5G19600	19	21	9	10
AT5G19610	0	0	0	0
AT5G19620	136	122	202	293
AT5G19630	75	74	90	67
AT5G19633	0	0	0	0
AT5G19640	0	0	0	0
AT5G19650	14	8	7	10
AT5G19660	44	53	145	115
AT5G19670	11	19	32	25
AT5G19675	0	0	0	0
AT5G19680	42	69	121	130
AT5G19690	315	332	890	797
AT5G19700	0	0	0	0
AT5G03085	4	1	0	0
AT5G19710	0	0	0	0
AT5G19720	0	0	0	0
AT5G03095	0	0	0	0
AT5G03105	0	0	0	0
AT5G19730	92	12	35	78
AT5G19740	28	24	21	41
AT5G19750	318	155	387	413
AT5G19760	1824	1788	1573	1978
AT5G19770	341	846	1003	1287
AT5G19780	302	678	891	1096
AT5G19790	0	0	0	0
AT5G19800	0	0	0	0
AT5G19810	4	1	0	1
AT5G19820	430	471	707	856
AT5G19830	14	12	17	42
AT5G19840	14	21	5	10
AT5G19850	323	94	106	296
AT5G19855	527	413	295	321
AT5G19860	314	399	363	361
AT5G19870	24	4	1	7
AT5G19875	262	69	72	389
AT5G19880	2	0	23	64
AT5G19890	0	0	0	0
AT5G19900	71	44	86	173
AT5G19910	44	35	62	68
AT5G19920	4	3	19	34
AT5G19930	85	92	165	85
AT5G19940	2308	3035	1692	1593
AT5G19950	16	12	40	40
AT5G19960	23	16	28	55
AT5G19970	22	6	4	20
AT5G19980	95	57	132	216
AT5G19990	114	123	325	340
AT5G20000	41	117	259	193
AT5G20010	629	1050	1142	1226
AT5G20020	383	478	991	1031
AT5G20030	2	9	3	3
AT5G20040	69	48	149	143
AT5G20045	1	0	0	0
AT5G20050	41	97	70	74
AT5G20060	525	309	404	394
AT5G20070	409	263	214	682
AT5G20080	335	279	379	499
AT5G20090	718	361	362	391
AT5G20100	0	0	0	0
AT5G20110	18	10	18	43
AT5G20120	116	93	100	79
AT5G20130	122	86	132	216
AT5G20140	159	246	161	239
AT5G20150	9	17	22	39
AT5G20160	683	186	502	742
AT5G20165	220	148	170	132
AT5G20170	18	26	69	67
AT5G20180	360	144	112	186
AT5G20190	1206	660	369	700
AT5G20200	43	28	86	100
AT5G20220	44	14	15	55
AT5G20225	3	0	0	1
AT5G20230	170	564	1786	831
AT5G03115	0	0	0	0
AT5G20240	2	1	4	6
AT5G20250	14	269	1295	472
AT5G20260	0	0	2	0
AT5G20270	146	104	73	117
AT5G20280	221	246	455	590
AT5G20290	1573	928	2984	4079
AT5G20300	45	46	118	157
AT5G20310	0	0	0	0
AT5G20320	40	60	125	113
AT5G20330	0	0	0	0
AT5G20340	0	0	0	0
AT5G20350	206	354	555	484
AT5G20360	44	10	52	86
AT5G20370	0	0	0	2
AT5G20380	393	307	293	490
AT5G20390	0	0	0	0
AT5G20400	10	30	121	86
AT5G20410	39	37	17	20
AT5G20420	2	0	3	1
AT5G20430	0	0	0	1
AT5G20440	0	0	0	0
AT5G20447	0	0	0	0
AT5G20450	16	6	12	20
AT5G20460	0	0	0	0
AT5G20470	0	0	0	0
AT5G03125	0	0	0	0
AT5G03135	0	0	0	0
AT5G20480	15	27	108	72
AT5G20490	91	58	178	167
AT5G03155	0	0	0	0
AT5G20500	323	180	302	318
AT5G03165	0	0	0	0
AT5G20510	8	12	14	8
AT5G03175	0	0	0	0
AT5G20520	248	242	285	277
AT5G20540	28	13	22	44
AT5G20550	0	1	1	2
AT5G20560	0	0	0	0
AT5G20570	408	288	353	366
AT5G20580	72	63	72	100
AT5G20590	109	81	110	164
AT5G20600	37	38	106	172
AT5G20610	16	22	79	86
AT5G20620	70	87	251	191
AT5G20630	1289	330	503	610
AT5G20635	45	42	20	29
AT5G20640	0	2	4	0
AT5G20650	170	115	109	84
AT5G03185	0	0	0	0
AT5G20660	79	85	236	183
AT5G20670	99	20	4	26
AT5G20680	31	17	43	56
AT5G20690	0	0	0	0
AT5G20700	3070	1192	799	2195
AT5G20710	3	1	3	1
AT5G20720	1700	886	2398	3088
AT5G03195	0	0	0	0
AT5G20730	54	28	135	129
AT5G03205	0	0	0	0
AT5G20740	20	35	75	127
AT5G20750	0	0	0	0
AT5G20760	0	0	0	0
AT5G20770	0	0	0	0
AT5G20780	0	0	0	0
AT5G20790	8	5	6	22
AT5G20800	0	0	0	0
AT5G20810	6	1	1	1
AT5G03215	0	0	0	0
AT5G20820	9	18	14	28
AT5G20830	220	275	412	675
AT5G20840	81	109	209	238
AT5G20850	22	9	41	28
AT5G20852	0	0	0	0
AT5G20854	0	0	0	0
AT5G20856	0	0	0	0
AT5G20858	0	0	0	0
AT5G20860	1	0	1	1
AT5G20870	5	5	8	9
AT5G20880	10	12	33	30
AT5G20885	240	114	69	143
AT5G20890	308	314	691	997
AT5G20900	147	271	342	347
AT5G03235	1	0	0	0
AT5G20910	22	42	73	60
AT5G03245	0	0	0	0
AT5G20920	600	374	648	949
AT5G20930	16	8	47	56
AT5G20935	63	47	23	26
AT5G20940	0	0	0	0
AT5G03255	0	0	0	0
AT5G20950	186	412	1511	921
AT5G20960	14	17	173	174
AT5G20970	9	0	2	1
AT5G20980	34	42	58	61
AT5G20990	48	51	213	211
AT5G20995	0	0	0	0
AT5G03275	0	0	0	0
AT5G21010	49	78	111	116
AT5G21020	1176	804	762	592
AT5G21030	1	0	0	1
AT5G21040	62	75	83	135
AT5G21050	3	0	0	1
AT5G21060	251	187	254	366
AT5G21070	196	116	120	121
AT5G21080	0	0	0	0
AT5G03295	0	0	0	0
AT5G21090	1530	1114	2039	2494
AT5G21100	390	180	77	227
AT5G21105	155	145	192	332
AT5G21120	1	0	0	0
AT5G21125	0	0	0	0
AT5G21130	0	0	0	0
AT5G21140	4	4	13	20
AT5G21150	1	1	5	12
AT5G21160	94	101	463	405
AT5G21170	49	347	497	254
AT5G21222	138	137	192	326
AT5G21274	125	173	185	223
AT5G21326	382	299	334	634
AT5G21378	0	0	0	0
AT5G21430	261	313	94	170
AT5G21482	156	109	128	193
AT5G21535	0	0	0	0
AT5G21900	8	14	28	39
AT5G21910	7	5	1	1
AT5G21920	535	284	276	328
AT5G03315	0	0	0	0
AT5G21930	290	368	483	623
AT5G21940	2073	946	1128	1514
AT5G21950	36	25	32	63
AT5G21960	16	3	4	4
AT5G21970	23	17	32	35
AT5G21280	4	3	2	5
AT5G03325	0	1	0	0
AT5G03335	0	0	0	0
AT5G21990	56	62	145	134
AT5G22000	282	248	393	517
AT5G22010	16	11	81	87
AT5G22020	473	137	115	388
AT5G22030	46	74	141	147
AT5G22040	12	8	24	29
AT5G22044	0	0	0	0
AT5G22050	35	61	94	121
AT5G22060	218	80	332	599
AT5G22070	188	132	96	134
AT5G03375	0	0	0	0
AT5G22080	66	17	56	58
AT5G22090	1010	1226	579	1030
AT5G03385	0	0	0	0
AT5G22100	38	18	57	90
AT5G22110	11	3	8	25
AT5G22120	42	89	115	108
AT5G22130	67	32	37	45
AT5G22140	16	6	4	11
AT5G22145	0	0	0	0
AT5G22150	0	1	0	0
AT5G22160	0	0	0	0
AT5G22170	0	0	0	0
AT5G22180	0	0	0	0
AT5G22190	0	0	0	0
AT5G22200	0	0	4	1
AT5G22210	119	66	25	26
AT5G22220	11	4	14	15
AT5G22240	2	3	2	2
AT5G22250	231	166	78	53
AT5G22260	0	0	0	0
AT5G22270	65	248	232	138
AT5G22280	58	48	106	152
AT5G22290	22	38	63	63
AT5G22300	527	499	359	405
AT5G22310	4	8	19	14
AT5G22315	0	0	0	0
AT5G22320	21	4	19	28
AT5G22330	44	24	108	113
AT5G22340	423	241	331	318
AT5G22350	117	119	217	240
AT5G22355	0	0	0	0
AT5G22360	247	211	204	157
AT5G22370	109	49	101	116
AT5G22380	6	7	38	50
AT5G22390	159	156	77	182
AT5G03395	26	9	6	6
AT5G22400	23	33	43	56
AT5G22410	0	0	0	0
AT5G22420	0	0	0	0
AT5G22430	18	18	30	95
AT5G22440	314	166	552	644
AT5G22450	37	37	125	131
AT5G22460	39	15	11	32
AT5G22470	0	0	1	0
AT5G22480	50	35	123	163
AT5G22490	0	1	2	2
AT5G03405	0	0	0	0
AT5G22500	12	23	44	44
AT5G22505	0	0	0	0
AT5G22510	233	450	485	536
AT5G22520	1	4	23	27
AT5G22530	0	0	5	7
AT5G22540	4	4	38	37
AT5G22545	0	1	2	6
AT5G22550	0	0	0	1
AT5G22555	0	0	0	0
AT5G22560	0	0	12	5
AT5G22570	1	1	36	51
AT5G22580	1389	686	390	417
AT5G22590	0	0	0	0
AT5G22600	0	0	0	0
AT5G03465	0	0	0	0
AT5G22608	1	1	2	0
AT5G22610	0	0	0	0
AT5G22620	85	131	101	150
AT5G22630	83	150	132	158
AT5G22640	200	88	319	439
AT5G22650	269	64	442	624
AT5G22660	0	0	0	0
AT5G22670	0	0	0	0
AT5G22680	1	0	0	0
AT5G22690	18	54	28	33
AT5G22700	49	34	76	78
AT5G22720	0	0	0	0
AT5G22730	83	45	61	58
AT5G22740	349	239	221	298
AT5G22750	12	9	24	49
AT5G22760	30	28	111	126
AT5G22765	0	0	0	0
AT5G22770	114	153	330	328
AT5G22780	126	142	358	331
AT5G22785	0	0	0	0
AT5G22790	40	26	44	70
AT5G22788	8	3	5	3
AT5G22791	1	0	0	0
AT5G22792	0	0	0	0
AT5G22794	3	1	4	9
AT5G03485	0	0	0	0
AT5G22796	0	1	3	2
AT5G03515	0	0	0	0
AT5G22799	1	2	1	1
AT5G03525	0	0	0	0
AT5G22800	137	223	357	347
AT5G22810	0	0	0	0
AT5G22820	14	9	25	32
AT5G22830	242	293	299	435
AT5G22840	12	5	38	50
AT5G22850	174	139	186	159
AT5G03535	0	0	0	0
AT5G22860	26	30	41	54
AT5G22870	9	3	2	4
AT5G22875	103	87	55	69
AT5G22880	364	28	74	134
AT5G22890	0	0	0	0
AT5G22900	0	0	0	0
AT5G22910	0	0	0	0
AT5G22920	63	636	755	513
AT5G22930	2	4	2	6
AT5G22940	48	45	54	101
AT5G22950	37	27	73	105
AT5G22960	0	0	0	0
AT5G03565	0	0	0	0
AT5G22970	0	0	0	0
AT5G22980	0	0	0	0
AT5G22990	0	0	0	0
AT5G23000	0	0	3	3
AT5G23010	664	1786	2263	2763
AT5G23020	87	156	151	255
AT5G23030	0	0	0	0
AT5G23035	0	0	0	0
AT5G23040	1958	1166	1232	1179
AT5G23050	86	115	166	221
AT5G23060	3021	1750	1003	1707
AT5G23070	230	86	148	296
AT5G23080	21	9	54	36
AT5G23090	18	28	39	40
AT5G23100	44	35	28	65
AT5G03575	0	0	0	0
AT5G23110	28	74	319	306
AT5G23115	1	1	0	0
AT5G23120	3454	2584	1385	2236
AT5G23130	7	17	31	33
AT5G23140	367	222	251	264
AT5G23150	47	34	169	178
AT5G23155	4	2	4	7
AT5G23160	0	1	7	12
AT5G23170	3	4	6	7
AT5G23180	0	0	0	0
AT5G23190	1	1	6	4
AT5G23200	12	23	36	42
AT5G23210	63	95	107	143
AT5G23212	0	0	0	0
AT5G23220	0	0	0	0
AT5G03585	0	0	0	0
AT5G23230	0	0	0	0
AT5G23240	0	0	1	0
AT5G23235	0	0	0	0
AT5G23250	68	60	180	179
AT5G23260	0	0	0	0
AT5G23270	0	0	0	0
AT5G23280	76	49	50	56
AT5G23290	77	87	104	140
AT5G23300	55	27	153	180
AT5G23310	82	51	201	243
AT5G23320	10	12	4	5
AT5G23330	37	32	91	95
AT5G23340	138	113	176	154
AT5G23350	4	0	7	10
AT5G23360	5	2	8	13
AT5G23370	4	0	2	3
AT5G23380	28	20	44	35
AT5G23390	42	49	105	103
AT5G23395	39	40	83	89
AT5G23400	9	24	16	30
AT5G23405	32	32	68	80
AT5G03595	0	0	0	0
AT5G23410	13	16	23	25
AT5G23411	0	0	0	0
AT5G23413	0	0	0	0
AT5G03605	0	0	0	0
AT5G23420	64	7	46	76
AT5G03615	1	1	3	1
AT5G23430	17	31	59	70
AT5G23440	141	169	122	168
AT5G23450	210	281	440	440
AT5G23460	83	41	23	19
AT5G23470	0	0	0	0
AT5G23480	6	2	2	16
AT5G23490	28	44	89	127
AT5G23510	25	67	105	61
AT5G23520	24	33	70	85
AT5G23530	66	29	55	78
AT5G23535	41	23	128	145
AT5G23540	145	205	488	500
AT5G23550	44	54	57	67
AT5G23570	12	18	53	28
AT5G23575	109	108	287	210
AT5G23580	48	48	81	105
AT5G23590	40	57	78	106
AT5G23600	0	0	0	0
AT5G23610	78	58	108	107
AT5G23630	80	95	292	289
AT5G23650	0	0	0	0
AT5G23660	182	110	313	252
AT5G03625	0	0	0	0
AT5G23665	0	0	0	0
AT5G23670	62	154	246	153
AT5G23680	17	9	17	48
AT5G03635	0	0	0	0
AT5G23690	29	8	61	84
AT5G23700	0	0	0	0
AT5G23710	0	0	0	0
AT5G23720	19	16	55	68
AT5G23730	384	101	45	232
AT5G03645	0	0	0	0
