ID	InpSDG	InpWT	Inp_atx345	SDG2_K4me3	WT_K4me2	WT_K4me3	atx345_K4me2	atx345_K4me3	
AT4G02520	10.0716	14.9575	15.2713	11.9084	18.7233	44.2032	17.3524	87.2623
AT4G02555	2.05161	1.52627	1.06899	0.496184	0.531911	14.9721	0.456641	16.4597
AT4G04185	2.79766	1.98416	2.4434	4.46566	0.319147	0.950606	0.684961	0
AT4G04195	3.17068	2.13678	2.90154	4.96184	0.319147	1.42591	0.913282	0.261264
AT4G04205	1.49208	1.06839	1.06899	0.992369	1.06382	14.0214	0.22832	9.92805
AT4G02540	23.6868	30.0676	31.9169	76.4124	76.3824	148.532	92.0131	140.038
AT4G02541	1.30557	2.44204	3.05425	2.48092	1.70211	0.950606	2.2832	0.261264
AT4G02550	11.0041	22.131	16.1875	30.7634	25.1062	32.3206	22.832	43.3699
AT4G02560	33.5719	50.3671	46.73	64.0078	74.2548	52.2834	75.3457	58.0007
AT4G04215	1.49208	3.66306	4.27595	1.98474	0.319147	0	0.22832	0.522529
AT4G02580	15.1073	28.694	19.2418	47.1375	34.9997	70.3449	40.1844	60.8746
AT4G02590	12.4962	25.9467	23.2123	61.5269	43.6167	74.385	35.1613	88.0461
AT4G04225	3.73021	4.88408	5.95579	2.48092	8.82972	1.90121	6.39297	2.35138
AT4G02610	13.4288	14.6522	15.2713	33.2444	18.8296	18.7745	17.3524	12.5407
AT4G02620	12.1232	15.2627	16.7984	23.8168	21.2764	44.4409	17.809	44.415
AT4G02630	11.3771	17.3995	18.3255	57.5574	45.5316	77.2368	56.3951	53.5592
AT4G02640	16.0399	18.6206	20.3108	67.9773	36.1699	74.6226	35.8463	92.4876
AT4G02650	16.2264	23.0467	24.2813	10.9161	21.3828	3.08947	20.5488	5.22529
AT4G02655	4.10323	7.17349	4.42866	2.48092	4.89358	0.475303	4.33809	0.522529
AT4G04235	1.30557	2.28941	2.13798	0.992369	1.8085	0.475303	1.1416	0.522529
AT4G02670	12.4962	21.0626	17.2565	16.8703	22.7658	6.65425	12.3293	3.6577
AT4G04275	4.10323	5.95247	3.81781	4.96184	10.9574	0.712955	12.5576	0.783793
AT4G02680	27.044	34.4938	35.1239	37.71	64.9995	32.7959	66.2129	30.5679
AT4G02690	10.8176	16.6364	15.7294	24.313	30.9572	3.08947	22.832	3.6577
AT4G02700	23.6868	31.8991	30.3898	12.4046	18.2977	4.04008	20.5488	6.53161
AT4G04285	2.61115	2.74729	3.51239	0.496184	1.27659	0.950606	1.82656	0.783793
AT4G04295	2.79766	2.28941	2.74883	0	3.19147	0.237652	3.42481	0.261264
AT4G02715	16.4129	23.1994	23.8232	28.2825	47.5528	89.1194	42.4676	72.8928
AT4G02720	15.8534	23.352	22.7542	86.8323	61.0634	119.301	75.5741	117.046
AT4G02725	25.925	37.8516	36.651	136.947	74.2548	163.267	89.2733	164.597
AT4G02730	12.1232	16.4838	16.6457	74.9238	40.8508	41.1137	35.8463	46.7663
AT4G02733	6.71438	9.92079	11.4534	5.45803	8.40419	1.18826	6.62129	2.35138
AT4G02735	13.8018	18.4679	18.3255	3.96947	15.4254	2.85182	13.9275	6.00908
AT4G02740	21.6352	27.3203	28.8627	102.214	49.7869	60.1259	52.5137	67.6675
AT4G02750	25.7384	28.3887	30.5425	46.1451	77.8718	37.0737	73.5192	40.7572
AT4G02770	11.0041	13.126	15.5767	38.2062	7.7659	117.875	8.67618	123.578
AT4G02780	24.9924	35.7148	42.3014	7.93895	15.319	5.94129	14.8408	5.48655
AT4G02790	12.4962	18.01	18.6309	39.6947	28.2977	50.8574	29.4533	45.9825
AT4G02800	11.5636	14.6522	15.7294	16.8703	24.787	8.79311	20.0922	5.74782
AT4G02810	6.71438	10.226	11.7589	18.3588	19.0424	6.65425	9.58946	2.61264
AT4G02820	11.7502	20.2995	22.296	52.0994	39.1486	50.3821	37.6729	38.4059
AT4G04305	4.28974	4.27357	4.73409	6.4504	4.14891	1.42591	2.73984	1.56759
AT4G04325	3.35719	3.3578	3.20696	1.48855	6.17017	1.42591	6.62129	2.87391
AT4G02830	5.4088	8.69977	7.17749	1.48855	3.51061	1.18826	2.96817	1.30632
AT4G02840	12.4962	15.4154	17.4092	23.8168	22.7658	40.4008	31.7365	45.7213
AT4G02850	12.4962	17.0943	16.3402	13.8932	21.0637	12.5955	25.1152	6.53161
AT4G02860	9.69854	19.5363	19.2418	27.2901	28.936	26.8546	30.5949	35.2707
AT4G02870	8.20646	9.92079	11.6062	6.94658	17.0211	1.66356	17.3524	2.35138
AT4G04335	2.79766	3.96831	3.6651	7.93895	3.29785	46.5797	4.79473	54.0817
AT4G04345	0.932552	4.4262	2.90154	9.92369	5.63826	23.5275	7.07793	14.8921
AT4G02890	10.6311	18.6206	15.2713	31.2596	28.6168	134.036	25.3436	134.29
AT4G02900	23.6868	33.7307	33.9022	27.7863	58.723	33.9842	65.2996	23.2525
AT4G02910	4.47625	6.41035	5.65036	0.992369	0.319147	0.475303	1.1416	1.30632
AT4G04355	1.49208	4.4262	2.59611	0.992369	0.425529	0.950606	0	0.783793
AT4G02930	21.0757	36.6306	28.2518	31.7558	55.6379	42.7773	55.7102	64.0098
AT4G02960	38.2346	56.1669	54.9765	29.2749	58.1911	8.08016	54.5686	9.92805
AT4G02950	2.42464	3.66306	3.6651	1.48855	3.82976	0.475303	4.56641	0.783793
AT4G02970	10.0716	11.9049	12.0643	4.96184	9.14887	1.66356	10.2744	2.87391
AT4G02980	10.2581	16.9417	17.5619	46.1451	23.0849	30.4194	26.2568	26.9102
AT4G02990	14.1748	20.4521	19.0891	48.1299	38.404	38.9749	32.6498	32.3968
AT4G03038	5.96833	6.71561	7.78834	1.98474	2.87232	0.950606	1.36992	1.30632
AT4G03039	2.79766	3.05255	4.12324	1.48855	2.12764	0.475303	0.913282	0.522529
AT4G04365	2.05161	2.89992	3.35968	0.992369	1.91488	0	0.913282	0.522529
AT4G03010	14.1748	18.4679	20.7689	87.8246	53.2975	57.0364	24.4303	15.4146
AT4G03020	24.2464	34.6464	33.9022	32.7482	48.9358	49.4315	47.9473	35.2707
AT4G03030	19.9566	22.4362	22.4487	97.2521	48.723	112.647	46.349	129.587
AT4G03040	8.39297	14.347	12.217	0.992369	3.40423	2.61417	6.16465	3.91897
AT4G04385	2.23813	2.44204	2.59611	0	0.744675	0	0.22832	0.522529
AT4G03060	13.8018	23.6573	17.7147	4.46566	13.085	9.03076	18.7223	10.7118
AT4G03063	2.61115	5.34196	3.81781	3.47329	2.34041	0.712955	1.1416	1.04506
AT4G03050	14.5478	19.8416	22.9069	5.95421	14.468	2.61417	16.4391	6.00908
AT4G03070	7.83344	11.4471	10.9953	17.3665	11.0637	20.2004	7.76289	12.802
AT4G04425	2.79766	5.03671	3.05425	2.48092	4.04252	0.237652	5.93633	2.35138
AT4G03090	31.7068	42.2778	42.4541	66.9849	70.8505	67.4931	75.8024	60.6133
AT4G03135	0.746042	2.59467	1.37441	2.48092	1.48935	0.950606	0.684961	0
AT4G03110	18.8376	26.0993	25.0449	18.855	39.6806	52.521	36.0746	38.1446
AT4G03113	2.98417	2.59467	1.06899	0.992369	0.319147	0.237652	0.22832	0.261264
AT4G03115	17.3455	23.5046	19.2418	42.6719	32.2338	38.7372	39.0428	34.4869
AT4G03120	14.9208	19.6889	16.6457	35.2291	34.6806	34.2218	31.2799	28.7391
AT4G03130	18.651	32.0518	22.296	29.2749	57.2336	10.932	45.8924	8.62173
AT4G04445	2.23813	5.79984	5.34494	17.8626	7.12761	32.083	9.13282	33.7031
AT4G04455	8.01995	7.93663	8.09377	3.96947	10.9574	3.56477	8.67618	4.18023
AT4G03150	6.71438	15.568	10.2317	42.6719	14.7871	75.8109	19.4072	85.956
AT4G03153	7.64693	7.63137	7.3302	3.47329	7.34037	2.85182	5.70801	3.6577
AT4G03156	2.98417	2.89992	4.58138	0.496184	1.1702	0.712955	1.82656	0.261264
AT4G03157	1.30557	1.98416	3.05425	1.48855	0.319147	0.712955	0.684961	0.261264
AT4G03160	4.10323	9.00502	7.17749	3.96947	9.89354	0.950606	8.21953	1.30632
AT4G03165	3.73021	9.61553	7.17749	3.96947	14.2552	1.18826	17.3524	1.82885
AT4G03170	7.27391	8.39451	7.78834	0.992369	12.8722	1.18826	12.3293	1.56759
AT4G03175	6.71438	5.18933	5.19223	4.46566	7.65952	2.37652	9.13282	1.30632
AT4G03180	9.13901	17.8574	15.2713	29.2749	19.8935	43.4902	24.8869	46.2438
AT4G03190	21.2622	27.0151	27.641	55.0765	49.255	69.3943	39.4994	42.8474
AT4G03205	17.7185	22.4362	16.3402	63.5116	25.7445	37.0737	29.4533	16.9822
AT4G03210	13.0557	17.2469	16.3402	32.252	25.5317	30.8947	24.4303	16.1984
AT4G03220	8.01995	15.1101	17.8674	13.8932	11.0637	3.56477	8.44786	4.18023
AT4G03230	28.9091	37.0885	37.8727	19.3512	60.6378	7.12955	65.9846	9.40552
AT4G03240	8.9525	14.8049	11.4534	40.6871	21.1701	42.5396	23.517	46.7663
AT4G03260	28.5361	39.2253	38.1781	27.2901	62.34	70.1072	65.0713	73.9378
AT4G03270	13.6153	15.8733	17.8674	30.7634	34.2551	31.37	25.3436	13.847
AT4G03300	30.4012	44.262	41.0797	13.397	15.319	4.04008	13.0143	7.83793
AT4G03285	1.8651	1.22102	2.13798	0.496184	0.106382	0.712955	0.913282	0.261264
AT4G03295	1.11906	1.83153	1.06899	0.496184	0.95744	13.0708	1.82656	12.5407
AT4G04465	2.42464	1.6789	1.37441	0.496184	0.744675	9.03076	1.36992	6.27035
AT4G04475	0.746042	2.28941	1.52713	0.496184	1.38297	16.398	2.51152	17.2435
AT4G04485	0.932552	3.51043	2.29069	1.98474	1.59573	20.9133	2.05488	20.3786
AT4G03290	5.4088	9.61553	8.5519	3.47329	2.55317	1.18826	3.65313	1.82885
AT4G03292	6.15484	8.08926	9.01004	17.3665	14.5744	4.04008	6.16465	2.09012
AT4G03298	6.52787	9.00502	7.02478	3.47329	6.38293	1.90121	3.42481	2.61264
AT4G03310	16.9725	28.2361	23.0596	5.95421	10.1063	1.42591	10.7311	5.22529
AT4G04505	3.35719	5.34196	5.80308	3.96947	15.9573	6.8919	10.9594	2.61264
AT4G04515	5.22229	5.03671	6.26121	9.92369	12.5531	6.8919	9.81778	5.48655
AT4G04535	6.15484	7.02086	8.39919	12.9008	16.1701	1.66356	11.6443	1.56759
AT4G04565	6.34136	9.00502	9.92632	6.4504	9.14887	0.712955	12.5576	2.61264
AT4G04585	3.73021	4.27357	4.58138	2.48092	3.29785	0.475303	5.02305	1.04506
AT4G03320	16.4129	15.8733	18.1728	14.3893	32.2338	8.79311	36.9879	29.5229
AT4G03330	11.0041	16.1785	18.9364	8.93132	31.2764	11.6449	24.8869	4.96402
AT4G03340	15.1073	18.01	21.5325	20.8397	37.2338	10.219	31.2799	11.7569
AT4G03350	3.91672	6.71561	4.8868	1.48855	4.7872	0	5.93633	0.522529
AT4G04615	1.67859	1.52627	1.67984	3.47329	1.06382	0.475303	2.05488	0.522529
AT4G04595	5.4088	4.12094	5.95579	4.46566	2.9787	0.475303	2.96817	0.261264
AT4G03364	6.90089	11.5997	9.16275	5.95421	14.5744	0.950606	13.6992	2.09012
AT4G03376	2.61115	3.05255	2.90154	2.97711	4.57443	1.18826	3.19649	1.30632
AT4G03360	2.05161	5.18933	6.87207	3.47329	4.46805	0.475303	3.42481	1.04506
AT4G03370	7.83344	11.5997	12.3697	9.92369	15.6382	1.18826	16.2107	2.09012
AT4G03380	24.2464	35.7148	35.8875	26.794	38.5104	19.0121	32.6498	7.05414
AT4G03405	1.30557	1.37365	3.20696	10.4199	4.99996	4.99068	2.05488	3.39644
AT4G04625	3.5437	5.64722	3.81781	1.48855	0.95744	0	2.05488	0.261264
AT4G03400	29.4687	37.2411	42.6068	59.0459	106.914	155.424	109.365	168.516
AT4G03410	16.5994	23.9625	24.8921	67.4811	37.6593	72.0084	34.933	78.9019
AT4G03415	20.8892	28.3887	25.3503	34.2367	38.9359	37.549	36.0746	38.4059
AT4G03435	1.67859	3.81569	3.81781	3.47329	0.851057	1.18826	1.36992	1.04506
AT4G03438	2.23813	3.51043	4.12324	1.98474	5.9574	0.237652	8.9045	1.56759
AT4G03437	5.4088	9.4629	10.079	2.97711	11.4893	1.18826	16.4391	3.13517
AT4G03420	11.7502	15.7206	20.7689	26.794	27.1275	74.8603	27.6268	81.2532
AT4G03430	39.7267	61.9668	51.3114	88.817	145.531	159.464	155.715	192.029
AT4G03445	2.05161	3.05255	3.20696	3.96947	6.27655	4.75303	7.53457	3.6577
AT4G03455	1.8651	2.89992	4.58138	0.992369	6.5957	0.475303	6.39297	1.04506
AT4G04645	2.61115	2.44204	3.05425	0.992369	5.31911	0.475303	3.65313	0
AT4G02805	4.66276	3.05255	3.81781	1.48855	4.7872	0	6.62129	0.522529
AT4G03440	24.9924	26.5572	28.8627	17.8626	35.3189	3.80243	47.9473	5.22529
AT4G03443	3.17068	6.41035	8.09377	7.93895	13.2978	2.61417	16.4391	2.09012
AT4G03450	17.905	22.4362	24.2813	21.3359	59.574	32.083	66.8979	58.262
AT4G03470	16.7859	22.2836	25.8084	18.855	47.5528	4.51538	53.1987	5.74782
AT4G03480	23.5003	31.136	31.3061	21.8321	52.8719	2.61417	52.2854	10.1893
AT4G03490	25.5519	36.3253	41.3851	17.3665	60.1059	10.6943	69.4094	13.5857
AT4G03495	8.76599	11.5997	14.2023	9.4275	14.9999	0.950606	16.8957	2.35138
AT4G03530	5.4088	9.4629	7.48292	2.48092	2.34041	0.712955	3.42481	1.82885
AT4G03505	5.96833	7.32612	6.1085	4.46566	9.89354	3.56477	5.70801	4.18023
AT4G03510	13.4288	19.5363	15.7294	27.7863	33.2976	68.6813	22.6037	56.6944
AT4G03520	14.3613	19.2311	20.1581	42.6719	23.6168	67.9684	22.1471	78.3793
AT4G03540	9.13901	14.6522	12.217	6.94658	4.99996	1.90121	5.02305	2.61264
AT4G03550	56.6992	86.5398	71.6222	177.634	179.041	146.156	198.182	158.588
AT4G03560	30.9607	45.483	43.5231	42.1757	73.4037	63.6906	78.3139	64.271
AT4G03565	8.57948	8.54714	9.62089	10.9161	17.7658	5.46599	8.67618	1.82885
AT4G03566	7.64693	6.71561	9.92632	3.96947	5.10634	0	10.2744	1.04506
AT4G03570	20.1431	27.3203	30.3898	10.4199	10.3191	1.42591	13.4709	7.3154
AT4G03580	5.4088	12.2102	12.3697	1.98474	2.65955	0.475303	3.65313	2.35138
AT4G03590	10.2581	17.3995	16.7984	5.95421	3.51061	1.18826	7.99121	2.87391
AT4G03600	5.59531	7.17349	9.01004	53.0917	11.5957	41.589	15.0691	23.7751
AT4G03640	13.4288	15.568	20.7689	2.97711	3.93614	1.18826	2.96817	4.18023
AT4G03620	9.88505	15.568	17.1038	14.8855	32.9785	2.85182	27.3984	3.13517
AT4G03625	2.98417	4.57882	5.19223	9.92369	16.3829	1.66356	10.0461	0.261264
AT4G03630	9.88505	12.6681	15.2713	7.44277	26.8083	2.13886	18.494	2.87391
AT4G03635	10.8176	15.7206	14.5077	81.8704	17.0211	62.5024	16.2107	75.2442
AT4G03660	2.23813	3.3578	4.73409	1.98474	0.851057	0	1.59824	0.522529
AT4G03670	5.22229	7.17349	5.95579	0	1.27659	0.475303	1.59824	0.783793
AT4G03680	2.05161	3.05255	4.12324	0	0.212764	0.237652	0.913282	1.30632
AT4G03690	16.2264	21.2152	22.6015	6.94658	5.31911	1.90121	5.47969	4.70276
AT4G03700	1.67859	3.05255	5.19223	0	0.106382	0.237652	2.05488	1.04506
AT4G03710	20.8892	20.2995	23.8232	2.97711	3.08508	0.237652	6.84961	3.13517
AT4G03720	2.98417	3.81569	3.20696	0.496184	1.06382	0.475303	1.1416	1.04506
AT4G03726	9.13901	12.0576	12.8279	4.46566	5.74464	0.237652	3.88145	1.56759
AT4G04665	0.746042	1.06839	1.83255	0	0	0.237652	0.22832	0.261264
AT4G03645	3.17068	3.05255	5.19223	0	0.744675	0.712955	2.05488	1.04506
AT4G03728	5.59531	8.85239	8.24648	3.47329	1.59573	0.237652	3.42481	1.04506
AT4G03732	3.91672	3.96831	4.58138	0.992369	0.531911	0.712955	1.1416	0.522529
AT4G03745	13.0557	17.5522	17.7147	1.98474	6.27655	1.66356	4.10977	3.13517
AT4G03750	5.03578	7.47875	7.48292	0	1.38297	0	2.73984	1.04506
AT4G03740	7.27391	10.9892	12.3697	3.96947	2.12764	0.712955	3.19649	0.783793
AT4G03775	13.2422	17.7048	20.4635	5.45803	6.27655	1.42591	5.47969	4.18023
AT4G03780	10.8176	14.8049	16.0348	1.98474	3.19147	2.13886	6.16465	2.87391
AT4G03790	40.4728	52.9617	53.6021	18.3588	17.0211	2.85182	20.0922	6.27035
AT4G03795	12.3097	17.7048	17.4092	6.4504	4.99996	0.950606	7.99121	2.09012
AT4G03800	26.8575	37.8516	38.9417	12.9008	11.1701	3.32712	16.2107	7.83793
AT4G03813	13.9883	15.568	17.7147	9.4275	5.42549	2.37652	8.44786	6.00908
AT4G03811	3.5437	2.59467	2.59611	5.45803	1.70211	3.80243	1.1416	0.783793
AT4G04675	4.10323	3.3578	4.42866	1.98474	1.70211	0	2.2832	0.783793
AT4G03824	3.91672	5.18933	6.71935	1.48855	0.95744	0.475303	1.82656	1.82885
AT4G03823	5.22229	5.18933	4.27595	26.2978	10.4255	7.3672	2.51152	0.522529
AT4G03820	16.7859	20.2995	20.1581	58.0536	43.5103	41.589	42.6959	57.2169
AT4G03825	3.5437	2.59467	6.26121	1.48855	1.91488	0.237652	2.2832	0.783793
AT4G03826	9.32552	10.5313	8.39919	1.98474	3.08508	0.712955	4.10977	1.82885
AT4G03835	18.4645	21.2152	26.4193	5.95421	7.55314	2.13886	8.9045	3.39644
AT4G03837	4.84927	7.47875	8.24648	3.96947	1.48935	1.18826	3.42481	1.04506
AT4G03840	10.4446	13.5838	16.0348	2.97711	3.72338	0.237652	5.25137	1.56759
AT4G03830	21.4487	23.0467	28.4045	7.93895	8.72334	0.475303	11.1877	4.4415
AT4G03850	14.1748	12.6681	16.9511	3.47329	5.31911	0.475303	5.93633	2.35138
AT4G03860	26.8575	39.9884	43.8285	10.4199	12.7659	1.42591	14.3842	5.48655
AT4G03865	4.28974	6.1051	7.02478	4.46566	1.70211	0.475303	0.913282	0.261264
AT4G03870	14.1748	15.7206	19.2418	0.992369	5.10634	0.475303	4.10977	2.61264
AT4G03873	7.27391	9.92079	9.62089	0.992369	1.70211	0.237652	2.96817	1.82885
AT4G03876	8.01995	8.85239	9.46818	0.992369	2.44679	0.237652	2.96817	1.56759
AT4G03880	14.7343	22.2836	24.2813	6.4504	5.53187	0.950606	13.0143	3.13517
AT4G03885	19.9566	24.1151	26.4193	5.95421	8.82972	2.37652	14.1559	4.4415
AT4G03890	10.2581	10.9892	14.5077	1.98474	4.04252	0.475303	3.88145	2.35138
AT4G03900	1.11906	1.83153	2.59611	0.496184	0.319147	0.475303	0.22832	0.783793
AT4G03910	1.11906	0.763137	1.98526	0	0.531911	0	0.22832	0.522529
AT4G03911	5.03578	3.81569	4.8868	2.48092	1.38297	0.237652	1.1416	0.261264
AT4G03912	5.22229	11.2944	9.46818	0	2.44679	0	3.19649	0.783793
AT4G03914	4.66276	5.49459	9.16275	0	1.8085	0	2.05488	0.783793
AT4G03916	2.79766	5.64722	7.78834	0.496184	1.27659	0.475303	2.05488	1.30632
AT4G03920	51.2904	65.0193	66.7354	20.3436	20.6381	5.46599	27.1701	11.2344
AT4G03923	4.66276	7.47875	9.62089	0.992369	3.61699	0.950606	2.51152	1.30632
AT4G03935	2.98417	4.27357	4.73409	0.496184	2.23403	0.475303	2.96817	0.522529
AT4G02815	12.3097	12.6681	11.6062	56.565	44.8933	53.234	40.8694	79.4244
AT4G03926	0.932552	3.20518	2.4434	0.496184	1.06382	1.18826	1.1416	0
AT4G03930	10.2581	15.568	16.0348	4.46566	13.7233	1.66356	14.6125	1.04506
AT4G03940	11.7502	12.2102	14.8131	62.023	33.2976	57.274	32.1932	60.3521
AT4G03945	1.30557	3.3578	2.4434	0.496184	0.212764	0.237652	0.456641	0
AT4G03950	5.22229	10.226	8.09377	3.47329	2.23403	0.475303	1.36992	1.56759
AT4G03970	20.7027	23.6573	23.365	10.4199	6.5957	2.61417	9.13282	4.96402
AT4G03975	2.23813	2.89992	3.35968	2.48092	0.851057	0.712955	1.59824	0.261264
AT4G03976	0.559531	3.3578	2.4434	0.496184	0.531911	0.475303	0.684961	0
AT4G03960	9.69854	10.8366	13.286	48.6261	19.2552	41.8267	20.0922	41.8023
AT4G03965	7.0874	12.6681	13.1333	27.2901	39.3614	13.7838	9.58946	2.09012
AT4G03977	3.91672	7.17349	8.24648	1.98474	1.8085	0.475303	2.96817	1.56759
AT4G03978	3.35719	6.56298	5.34494	0.496184	1.48935	0.237652	1.82656	0.261264
AT4G03979	2.23813	2.89992	3.51239	0	1.38297	0.712955	0.913282	0.783793
AT4G03980	1.8651	2.89992	2.74883	1.98474	0.638293	0	1.59824	0.522529
AT4G03981	6.34136	11.2944	9.46818	2.48092	2.55317	0.475303	3.88145	0.783793
AT4G04000	35.2505	43.0409	44.5921	9.4275	12.9786	4.27773	16.2107	5.22529
AT4G04010	2.61115	4.12094	3.81781	0.496184	0.851057	0.712955	1.59824	0.783793
AT4G04025	5.78182	6.41035	5.49765	1.48855	5.85102	0.712955	7.53457	1.56759
AT4G04030	1.8651	3.05255	3.05425	1.98474	0.531911	0	0.22832	0.522529
AT4G04040	19.7701	26.5572	27.4883	34.7329	32.9785	76.5238	29.91	70.8027
AT4G04070	27.7901	42.4304	40.7743	9.4275	11.702	1.90121	14.6125	5.48655
AT4G04077	5.03578	5.34196	7.02478	0.496184	1.27659	0.475303	1.36992	0.522529
AT4G04078	2.79766	2.28941	3.51239	0.496184	0.744675	0.237652	0.913282	0.261264
AT4G04080	9.51203	6.86824	11.148	5.45803	7.12761	1.42591	10.0461	2.61264
AT4G04090	7.0874	6.56298	7.48292	5.45803	12.1276	1.18826	13.4709	0.261264
AT4G04100	9.88505	9.61553	9.31547	1.98474	4.25529	0.712955	4.56641	2.09012
AT4G04105	20.3296	21.8257	27.0301	13.397	8.51057	1.66356	10.5027	5.48655
AT4G04120	16.2264	21.6731	23.6704	26.2978	49.6805	3.80243	43.1526	3.39644
AT4G04110	10.8176	11.1418	8.85733	2.48092	2.44679	0.475303	3.42481	3.13517
AT4G04140	24.9924	38.7674	36.3456	10.4199	9.78716	2.37652	12.101	6.00908
AT4G04145	30.5877	39.0726	48.7153	12.4046	13.085	4.04008	17.3524	6.53161
AT4G04785	3.5437	4.57882	4.8868	0	1.27659	0	1.1416	1.30632
AT4G04155	5.96833	7.63137	7.02478	1.48855	3.40423	0	4.56641	0.783793
AT4G04157	33.7584	49.146	41.6905	11.4122	14.2552	3.08947	16.4391	5.74782
AT4G04165	16.2264	17.2469	20.1581	2.97711	6.70208	0.950606	11.416	3.91897
AT4G04167	10.6311	8.54714	9.92632	3.47329	2.76594	0.237652	4.56641	2.61264
AT4G04175	7.27391	11.2944	10.8426	3.47329	2.87232	1.66356	2.05488	2.87391
AT4G04180	24.0598	25.4888	28.5572	34.2367	48.9358	15.685	42.4676	25.0814
AT4G04190	13.4288	13.7365	18.0201	13.8932	20.4254	16.1603	20.0922	22.4687
AT4G04200	12.4962	17.0943	15.7294	55.5726	26.2764	39.4502	29.4533	45.9825
AT4G04230	17.3455	28.3887	27.0301	12.4046	6.70208	2.61417	11.416	5.22529
AT4G04245	8.39297	13.2786	15.2713	1.98474	3.40423	0.475303	5.02305	2.87391
AT4G04221	23.6868	27.4729	25.8084	63.5116	48.4039	58.4623	49.7738	64.7936
AT4G04223	0.746042	0.457882	1.06899	0.496184	0.638293	0.950606	1.1416	0.522529
AT4G04220	20.8892	25.0309	22.296	49.6184	42.6593	52.521	44.7508	64.0098
AT4G04255	4.66276	6.41035	7.48292	0.496184	1.8085	0.475303	1.59824	1.82885
AT4G04270	21.2622	24.1151	23.0596	6.4504	9.04249	2.37652	12.7859	2.87391
AT4G04273	4.47625	5.64722	7.02478	1.48855	2.76594	0	2.51152	1.30632
AT4G04276	5.59531	4.4262	5.34494	2.48092	1.70211	0	1.59824	0
AT4G04260	7.27391	10.3787	12.8279	7.44277	8.08505	0.712955	11.6443	1.82885
AT4G04265	6.52787	8.39451	8.5519	0.992369	2.9787	0.237652	5.25137	1.04506
AT4G04280	26.8575	36.9359	37.1092	15.8779	10.4255	1.66356	16.6674	7.3154
AT4G04290	9.69854	17.0943	18.7836	3.47329	4.36167	0.712955	5.47969	3.91897
AT4G04293	4.10323	5.64722	6.87207	1.98474	1.48935	1.90121	2.05488	2.61264
AT4G04795	3.35719	5.34196	4.8868	0	1.38297	0.237652	2.51152	1.56759
AT4G04805	2.79766	5.95247	6.1085	0.496184	1.38297	0.237652	2.2832	1.30632
AT4G04296	6.34136	10.6839	7.94105	4.96184	2.12764	0.475303	2.73984	1.04506
AT4G04300	7.27391	11.7523	9.7736	1.48855	1.70211	0.475303	1.36992	2.61264
AT4G04310	9.88505	15.7206	14.9658	5.45803	2.9787	0.712955	5.25137	2.87391
AT4G04315	6.71438	8.08926	10.9953	3.96947	2.87232	0.712955	2.2832	2.61264
AT4G04313	24.0598	29.4571	32.0696	7.44277	7.44675	2.85182	9.58946	6.00908
AT4G04316	17.159	23.8099	28.4045	13.8932	5.74464	1.18826	8.67618	6.00908
AT4G04330	5.78182	11.5997	11.9116	3.47329	8.40419	29.9441	10.0461	22.73
AT4G04340	28.5361	38.1569	33.7495	29.7711	57.5528	84.604	66.8979	60.8746
AT4G04380	27.2305	31.7465	32.2223	3.96947	9.25525	0.950606	13.0143	3.13517
AT4G04375	6.34136	10.226	10.2317	8.93132	2.87232	3.32712	2.2832	2.87391
AT4G04360	7.27391	9.15765	8.70462	3.47329	10.6382	0.950606	9.13282	2.87391
AT4G04370	20.7027	25.9467	25.503	52.5955	50.6379	52.9963	55.2535	68.19
AT4G04392	16.0399	25.3362	25.1976	7.44277	7.65952	0.950606	10.7311	5.48655
AT4G04393	2.79766	5.18933	4.12324	2.48092	1.70211	0	2.73984	1.04506
AT4G04394	0	0.305255	0.458138	0	0.106382	0	0.22832	0
AT4G04395	1.67859	2.44204	3.20696	0	0.531911	0	1.1416	1.04506
AT4G04396	2.61115	3.20518	2.90154	0.992369	0.106382	0	1.1416	0.783793
AT4G04398	2.61115	3.05255	2.29069	0	0.425529	0.237652	0.456641	1.04506
AT4G04405	21.6352	30.0676	30.6952	6.94658	7.34037	1.18826	10.5027	3.39644
AT4G04407	12.4962	17.5522	15.5767	5.95421	5.21273	1.18826	8.67618	2.61264
AT4G04815	2.05161	5.34196	3.81781	4.46566	9.14887	0.475303	9.36114	0.783793
AT4G04402	8.9525	10.0734	9.7736	2.48092	2.34041	0.950606	2.2832	2.35138
AT4G04404	6.15484	8.54714	11.148	7.93895	15.5318	1.18826	20.3205	2.09012
AT4G04410	33.7584	41.2094	38.789	8.43513	11.9148	1.90121	14.8408	8.0992
AT4G04835	5.4088	4.73145	5.95579	3.96947	2.76594	0.712955	2.05488	0.261264
AT4G04855	0.932552	1.83153	1.2217	0.992369	0	0	0	0.261264
AT4G04865	4.47625	6.71561	6.26121	1.98474	2.44679	0.237652	2.05488	0.522529
AT4G04875	2.23813	3.81569	2.29069	0.992369	0.531911	0	0.913282	0.261264
AT4G02825	2.05161	2.89992	3.81781	2.48092	1.8085	2.61417	2.05488	2.09012
AT4G04845	4.84927	7.32612	5.95579	1.98474	1.06382	0.237652	1.36992	1.82885
AT4G04408	4.10323	3.66306	5.03951	2.48092	2.55317	0.475303	2.05488	0
