ID	ATX1-tag_hub	ATX2_tag_hub	ATX1_tag	ATX2_tag
AT1G56310	6.90947	10.7166	13.578	13.1704
AT1G56320	5.83092	7.20294	7.43008	8.58574
AT1G56330	4.65126	5.76235	7.98898	6.91861
AT1G56340	6.16797	5.93803	5.91776	4.75133
AT1G56345	11.2237	7.58944	15.6821	18.4218
AT1G56350	7.31393	6.74617	13.1835	12.0867
AT1G56360	1.55042	1.75681	2.10409	2.75077
AT1G56380	3.84234	2.74063	2.7945	1.33371
AT1G56385	2.1571	2.91631	2.16985	1.41706
AT1G56390	2.42674	2.98658	2.82738	2.16728
AT1G56400	2.08969	2.17845	2.56436	2.25063
AT1G56410	2.96602	2.95145	3.84655	3.00084
AT1G56415	1.34819	2.70549	1.38081	1.91721
AT1G56418	3.23566	3.1974	4.27394	4.08448
AT1G56420	6.60613	5.58667	6.18078	6.41847
AT1G56423	3.16825	6.74617	6.1479	6.25176
AT1G56430	2.39304	3.72445	4.17531	4.75133
AT1G56440	6.33649	10.3301	16.2739	22.0895
AT1G56450	7.24652	10.3652	17.4245	22.9231
AT1G56460	11.0552	9.17057	11.6054	12.6702
AT1G56470	3.74123	5.72722	5.22736	5.5849
AT1G56480	2.56156	1.82709	1.87396	0.50014
AT1G56490	3.539	2.4244	2.33423	1.08364
AT1G56500	6.84206	6.04344	12.3944	14.9209
AT1G56510	3.03343	4.7434	5.75338	9.2526
AT1G56520	4.65126	4.98935	5.12873	5.08476
AT1G56530	5.05571	4.53258	3.71504	3.6677
AT1G56540	3.67382	4.28663	8.54788	6.83525
AT1G56550	2.73008	3.51363	3.3534	2.5007
AT1G56555	5.52758	4.11095	5.81914	4.50126
AT1G56560	5.93204	5.27044	6.90406	5.25147
AT1G56570	5.32535	5.65694	6.77255	8.25232
AT1G56580	8.25766	6.04344	7.92323	7.33539
AT1G56590	9.87549	9.45166	14.2355	14.5874
AT1G56600	3.74123	4.67313	5.42462	5.25147
AT1G56605	4.38162	2.35413	1.01917	1.33371
AT1G56610	3.67382	6.11372	6.93694	5.75162
AT1G56612	6.26908	5.9029	9.04103	8.91917
AT1G56620	2.8649	3.05686	4.01093	2.08392
AT1G56630	4.11198	2.35413	2.69587	3.0842
AT1G56650	3.5727	3.26768	2.86025	2.25063
AT1G56660	5.12312	3.54877	4.01093	3.33427
AT1G56670	3.74123	3.33795	6.21365	4.75133
AT1G56675	2.05599	1.33518	1.80821	1.33371
AT1G56680	4.21309	4.21636	4.33969	2.58406
AT1G56690	4.88719	5.1299	5.16161	6.66854
AT1G56700	10.3474	6.07858	10.0931	8.58574
AT1G56710	2.35933	3.75958	2.46574	3.16756
AT1G56720	5.49387	6.88671	5.55612	5.50155
AT1G57540	5.25794	4.25149	6.50954	8.6691
AT1G57550	2.39304	3.65417	3.45203	1.00028
AT1G57560	2.29192	4.46231	5.68763	5.83497
AT1G57565	1.98858	2.07304	2.49861	2.33399
AT1G57570	2.39304	2.77577	1.47944	1.58378
AT1G57580	3.77493	3.33795	3.18902	2.25063
AT1G57590	6.06685	4.39204	5.09585	5.08476
AT1G57600	6.57243	4.28663	8.02186	6.66854
AT1G57610	2.96602	4.07581	6.21365	5.75162
AT1G57613	1.34819	3.23254	4.40545	2.66742
AT1G57620	6.26908	4.14608	4.60271	3.25091
AT1G57630	4.61755	5.1299	3.28765	3.91777
AT1G57640	2.62897	1.37032	0.953418	1.00028
AT1G57650	1.95488	1.65141	2.89313	2.00056
AT1G57660	5.02201	3.82986	6.37804	4.75133
AT1G57670	1.55042	2.60009	2.2356	2.00056
AT1G57680	3.90975	8.22189	8.61364	8.16896
AT1G57690	2.69638	2.45954	2.56436	2.33399
AT1G57700	5.86463	5.72722	6.60817	5.0014
AT1G57720	6.43761	3.68931	5.45749	5.5849
AT1G57730	4.01087	5.09476	4.30682	3.91777
AT1G57740	4.9546	2.74063	4.4712	3.25091
AT1G57750	1.58412	2.88118	3.9123	2.25063
AT1G57760	1.95488	1.44059	1.93971	1.58378
AT1G57765	4.31421	3.61904	3.15614	4.66798
AT1G57770	10.0777	9.52194	14.893	19.0887
AT1G57775	1.68524	1.86222	1.51232	1.58378
AT1G57777	2.46045	2.14331	1.01917	0.416784
AT1G57780	4.17939	2.24872	1.90684	1.08364
AT1G57790	5.96574	2.70549	6.47666	7.16868
AT1G57800	2.1234	3.61904	3.3534	4.16784
AT1G57810	2.25822	3.90013	3.38628	3.50098
AT1G57820	5.12312	6.25426	10.1917	10.0028
AT1G57830	3.67382	3.02172	1.93971	2.58406
AT1G57835	1.75265	2.35413	1.90684	2.08392
AT1G57840	5.08942	3.02172	4.76709	3.75105
AT1G57850	4.48273	2.74063	5.55612	3.83441
AT1G57860	4.75237	4.42717	7.23282	8.00225
AT1G57870	4.9883	6.71103	6.41091	6.83525
AT1G57906	8.89805	8.81921	10.0931	9.41931
AT1G57943	4.51644	3.68931	6.50954	5.33483
AT1G57980	2.56156	4.07581	7.49584	4.75133
AT1G57990	6.43761	4.49745	7.06844	9.50267
AT1G58007	4.2468	3.1974	3.61641	1.58378
AT1G58020	3.5727	2.10818	1.24931	1.33371
AT1G58025	9.2351	8.11648	10.9807	12.3368
AT1G58030	6.63984	5.55153	8.90952	5.91833
AT1G58037	6.20167	2.74063	4.89859	4.58462
AT1G58040	2.66268	2.319	2.36711	2.00056
AT1G58050	6.70724	5.09476	7.00269	5.16812
AT1G58060	6.50502	6.53535	9.86294	10.3362
AT1G58070	5.39276	5.69208	4.66846	5.0014
AT1G58080	3.67382	6.64076	8.3835	7.00197
AT1G58090	1.88747	2.84604	3.15614	3.6677
AT1G58100	4.31421	4.88394	4.50408	6.08504
AT1G58110	7.54986	5.65694	7.92323	7.58546
AT1G58120	5.22424	3.79472	2.63012	2.00056
AT1G58130	2.66268	2.35413	2.30135	0.916924
AT1G58140	2.56156	2.35413	2.07122	1.75049
AT1G58160	8.93176	4.28663	5.68763	4.75133
AT1G58170	2.99972	3.05686	4.30682	3.83441
AT1G58180	6.03315	4.7434	7.46296	6.83525
AT1G58190	2.96602	2.77577	3.97805	3.58434
AT1G58200	8.76323	7.41376	8.58076	5.41819
AT1G58210	10.617	7.0624	11.6383	11.92
AT1G58215	4.17939	6.00831	5.12873	3.75105
AT1G58220	7.24652	5.34072	12.2958	14.0039
AT1G58223	5.19053	5.1299	5.81914	6.50183
AT1G58225	3.64011	2.84604	4.01093	2.83413
AT1G58230	14.3919	23.1548	81.5665	101.278
AT1G58235	4.17939	3.82986	6.31228	5.75162
AT1G58250	6.47131	6.25426	10.1588	13.5871
AT1G58260	1.48301	2.98658	2.13697	1.25035
AT1G58270	2.49415	3.79472	4.53695	3.41763
AT1G58280	5.59499	5.58667	8.67939	7.00197
AT1G58290	9.2351	4.28663	6.60817	5.5849
AT1G58300	1.88747	1.47572	3.68216	2.75077
AT1G58310	3.80864	2.03791	3.22189	1.75049
AT1G58320	2.1234	2.52981	1.80821	1.75049
AT1G58330	1.24708	2.52981	3.15614	1.91721
AT1G58340	3.37047	4.18122	4.40545	3.75105
AT1G58350	5.05571	6.42994	7.8246	7.41875
AT1G58360	4.17939	4.11095	3.87942	3.41763
AT1G58370	3.47159	5.05963	6.67392	5.08476
AT1G58380	5.59499	5.58667	11.967	17.9217
AT1G58390	5.39276	3.12713	4.37257	2.5007
AT1G58400	5.02201	3.90013	4.33969	4.33455
AT1G58410	4.11198	3.90013	4.96435	1.83385
AT1G58420	5.39276	4.67313	5.35886	5.16812
AT1G58430	4.41532	3.05686	4.50408	3.83441
AT1G58440	7.71839	6.14885	8.48213	10.0862
AT1G58450	4.11198	4.04067	6.1479	7.58546
AT1G58460	3.60641	2.45954	3.05751	1.25035
AT1G58470	8.08914	5.76235	6.73968	6.33511
AT1G58520	7.95432	7.27321	15.0903	12.0867
AT1G58525	1.4156	2.14331	1.64382	1.50042
AT1G58561	3.80864	2.77577	1.28218	5.33483
AT1G58590	5.6961	2.8109	5.35886	3.91777
AT1G58602	2.52786	3.44336	3.74792	3.6677
AT1G58643	2.52786	4.04067	3.05751	3.58434
AT1G58684	4.71866	5.05963	6.24653	9.75274
AT1G58725	2.42674	1.58113	1.84108	1.50042
AT1G58766	2.08969	1.89736	1.41369	0.583497
AT1G58807	3.40418	4.56772	5.09585	7.08532
AT1G58808	3.64011	2.91631	4.56983	2.16728
AT1G58848	2.79749	4.46231	4.10956	4.33455
AT1G58889	2.39304	2.07304	1.90684	2.33399
AT1G58936	3.37047	3.5839	3.3534	1.50042
AT1G58983	5.22424	4.60285	7.33145	7.75218
AT1G59030	2.96602	1.33518	2.30135	1.66713
AT1G59077	2.1234	2.17845	1.15068	0.666854
AT1G59124	4.17939	4.11095	5.26024	4.91805
AT1G59171	2.22451	2.98658	3.51778	2.00056
AT1G59218	3.30307	4.25149	4.66846	4.58462
AT1G59265	2.08969	2.70549	2.49861	2.08392
AT1G59312	2.56156	4.04067	3.32052	2.16728
AT1G59359	4.48273	4.49745	7.43008	9.00253
AT1G59406	1.78635	2.14331	1.84108	1.33371
AT1G59453	2.35933	2.03791	1.61095	1.25035
AT1G59460	3.20195	2.52981	2.69587	1.41706
AT1G59470	4.44903	3.33795	2.89313	2.75077
AT1G59500	5.49387	3.23254	2.53149	2.91749
AT1G59510	7.1117	5.65694	9.43555	10.5029
AT1G59520	5.89833	8.81921	7.79172	12.0867
AT1G59530	2.8312	3.47849	3.12326	2.91749
AT1G59540	7.24652	6.60562	5.88489	7.25204
AT1G59550	7.1117	4.28663	4.27394	4.50126
AT1G59560	8.96546	7.30835	16.4711	14.254
AT1G59580	6.77465	7.13267	7.36433	7.75218
AT1G59590	1.48301	3.72445	5.52325	3.50098
AT1G59600	7.88691	8.60839	13.1177	17.1715
AT1G59610	4.07827	7.51917	9.10678	8.33567
AT1G59620	6.03315	8.01107	15.978	12.2534
AT1G59630	2.19081	3.54877	3.64929	3.50098
AT1G59640	4.14568	4.70826	9.53418	10.1695
AT1G59650	4.78607	6.11372	8.67939	7.50211
AT1G59660	6.26908	7.90567	6.83831	6.91861
AT1G59670	1.92117	3.93526	4.30682	3.0842
AT1G59675	3.13454	3.33795	3.15614	2.25063
AT1G59680	2.66268	3.1974	2.76162	3.0842
AT1G59690	3.74123	2.49468	3.18902	3.16756
AT1G59700	2.73008	4.39204	6.08215	3.75105
AT1G59710	3.87605	3.72445	6.7068	7.83553
AT1G59720	4.14568	3.9704	7.36433	8.58574
AT1G59722	2.79749	2.45954	2.33423	2.66742
AT1G59723	1.95488	2.00277	1.41369	0.583497
AT1G59724	1.24708	2.67036	1.1178	0
AT1G59725	2.19081	2.67036	2.99176	3.00084
AT1G59730	2.93231	2.52981	1.28218	1.08364
AT1G59740	3.06713	3.30281	4.10956	3.91777
AT1G59750	7.71839	9.17057	8.77802	9.41931
AT1G59760	5.93204	5.48126	9.04103	7.58546
AT1G59770	1.55042	2.49468	2.16985	1.83385
AT1G59780	3.87605	4.14608	7.2657	3.83441
AT1G59790	1.95488	2.98658	3.38628	0.833567
AT1G59800	2.69638	2.35413	2.20272	0.750211
AT1G59810	2.62897	3.23254	5.12873	3.83441
AT1G59820	8.5273	6.11372	9.59993	8.50239
AT1G59830	5.05571	7.02726	7.56159	7.50211
AT1G59840	4.51644	6.07858	8.58076	6.91861
AT1G59850	6.63984	3.44336	5.49037	5.0014
AT1G59860	8.19025	7.9408	10.389	10.4196
AT1G59865	5.25794	5.65694	6.44379	6.33511
AT1G59870	6.74095	6.6759	8.58076	13.2537
AT1G59885	4.04457	4.11095	3.74792	3.25091
AT1G59890	5.52758	5.62181	5.62188	5.50155
AT1G59900	7.61727	7.83539	11.178	11.0031
AT1G59910	7.61727	4.49745	5.22736	4.91805
AT1G59930	3.64011	4.07581	2.86025	2.25063
AT1G59940	4.04457	3.09199	3.94518	2.5007
AT1G59950	3.40418	3.54877	3.78079	4.50126
AT1G59960	3.539	3.47849	5.52325	6.41847
AT1G59970	2.62897	3.51363	5.0301	3.75105
AT1G59980	7.68468	7.23808	9.20541	8.50239
AT1G59990	5.72981	5.30558	7.52871	9.8361
AT1G60000	5.25794	3.72445	8.87665	8.25232
AT1G60010	3.74123	3.33795	5.75338	3.33427
AT1G60020	2.32563	1.1595	1.28218	1.25035
AT1G60030	4.07827	3.05686	3.71504	2.66742
AT1G60040	3.90975	3.1974	4.79996	3.41763
AT1G60050	3.87605	2.84604	2.26848	1.16699
AT1G60060	2.59527	2.88118	2.82738	1.08364
AT1G60070	7.38134	6.92185	12.6574	15.6711
AT1G60075	6.30279	3.9704	4.24106	4.33455
AT1G60080	5.6961	7.37862	10.4547	12.3368
AT1G60090	5.6624	7.0624	10.7835	8.83581
AT1G60095	2.73008	2.14331	2.36711	1.58378
AT1G60110	1.85376	3.72445	4.56983	2.75077
AT1G60120	4.2805	3.68931	5.22736	4.66798
AT1G60130	4.88719	4.25149	5.06298	5.08476
AT1G60140	3.97716	2.60009	2.69587	1.41706
AT1G60150	2.76379	1.68654	2.03834	1.50042
AT1G60160	6.57243	6.57049	9.83006	11.2532
AT1G60170	6.26908	8.01107	14.7615	16.6713
AT1G60180	5.08942	4.25149	6.83831	8.91917
AT1G60190	6.23538	4.77854	7.06844	5.5849
AT1G60200	3.20195	7.87053	9.04103	13.5871
AT1G60220	5.6961	4.88394	6.31228	6.50183
AT1G60230	6.97688	7.62458	7.85748	6.91861
AT1G60240	4.55014	3.05686	3.09039	1.50042
AT1G60250	2.99972	2.67036	3.74792	2.33399
AT1G60260	4.71866	5.02449	9.92869	12.6702
AT1G60270	5.49387	5.20017	7.85748	6.7519
AT1G60280	1.51671	3.40822	2.26848	2.58406
AT1G60300	3.539	2.56495	4.73421	3.33427
AT1G60310	1.82006	1.40545	2.2356	1.08364
AT1G60320	2.49415	2.00277	2.10409	1.66713
AT1G60340	6.03315	4.11095	6.60817	6.00169
AT1G60350	3.13454	3.09199	2.89313	2.25063
AT1G60360	3.90975	1.68654	2.33423	1.66713
AT1G60370	3.30307	2.319	2.36711	1.33371
AT1G60380	2.89861	3.54877	4.50408	3.75105
AT1G60390	3.13454	3.02172	3.41915	2.5007
AT1G60400	2.29192	3.09199	2.76162	1.50042
AT1G60410	3.26936	2.74063	2.36711	2.25063
AT1G60420	6.60613	5.83262	8.84377	9.75274
AT1G60430	9.80808	7.23808	11.6711	13.9206
AT1G60440	7.1117	7.76512	9.69856	7.33539
AT1G60450	3.30307	3.65417	3.3534	1.91721
AT1G60460	4.92089	6.00831	7.23282	5.25147
AT1G60470	3.90975	5.16504	5.16161	4.41791
AT1G60480	5.89833	4.77854	6.01639	5.0014
AT1G60490	6.63984	6.14885	7.19995	5.75162
AT1G60500	5.62869	5.37585	4.66846	4.08448
AT1G60505	9.63956	10.5058	20.0875	25.9239
AT1G60510	2.52786	5.20017	5.55612	5.83497
AT1G60520	6.30279	5.16504	6.08215	4.75133
AT1G60525	13.6841	10.6112	26.1368	23.84
AT1G60530	4.9883	7.41376	7.92323	8.91917
AT1G60540	5.59499	6.21912	6.11502	6.50183
AT1G60545	6.77465	11.0328	14.8602	18.922
AT1G60550	9.63956	9.41653	10.4218	9.75274
AT1G60560	7.34764	6.7813	10.8821	12.0034
AT1G60570	7.01059	7.09753	9.96157	10.6697
