ID	ATX1_hub	ATX2_hub	ATX2	ATX1	
AT1G05280	2.2783	2.38185	2.75158	4.574
AT1G05290	4.27182	3.15959	4.15239	4.08217
AT1G05291	2.84788	2.91655	3.80219	2.75424
AT1G05300	1.85112	3.7429	4.75274	3.88544
AT1G05310	4.34302	3.35403	3.00173	4.77073
AT1G05317	5.05499	4.86091	6.70386	5.01665
AT1G05320	6.90611	6.17336	7.20415	6.78723
AT1G05327	6.55013	7.09693	9.85568	7.42661
AT1G05330	7.76048	8.79825	9.65556	6.0003
AT1G05340	8.61484	10.9371	9.85568	8.60699
AT1G05347	5.55337	5.10396	7.15412	6.78723
AT1G05350	12.5307	17.4507	13.2076	11.8039
AT1G05360	11.5339	14.4855	14.2082	10.5743
AT1G05370	7.54689	5.97892	5.75331	4.42645
AT1G05380	9.82519	11.3745	12.6573	11.3121
AT1G05383	4.41422	4.95813	2.85164	5.06583
AT1G05385	9.96758	13.3189	12.9575	13.3777
AT1G05397	3.48865	2.91655	3.95228	2.60669
AT1G05400	8.04526	9.47878	10.3059	7.67252
AT1G05410	12.1035	13.2703	14.0081	12.64
AT1G05420	3.55985	5.20118	5.30305	5.50848
AT1G05430	11.6763	10.3051	9.40542	11.4104
AT1G05440	10.3948	10.1593	10.3059	8.06598
AT1G05450	4.55661	4.66648	5.9034	4.42645
AT1G05453	7.47569	5.29839	9.75562	6.73805
AT1G05460	15.9481	16.1868	15.709	13.722
AT1G05470	7.90287	9.91626	11.6067	7.47579
AT1G05487	7.54689	9.81904	6.05349	5.55766
AT1G05490	8.89963	9.86765	11.2565	7.13151
AT1G05500	7.76048	8.40938	11.0063	9.98411
AT1G05503	2.70549	4.2776	3.40196	3.49198
AT1G05510	6.26534	7.04832	5.95343	5.60684
AT1G05520	4.7702	9.43017	9.10524	9.00046
AT1G05523	10.6796	10.0621	10.8563	8.50863
AT1G05530	3.06147	6.07614	4.50259	3.04934
AT1G05540	6.12294	9.38156	8.80507	6.09867
AT1G05543	4.27182	2.77072	3.55205	3.19688
AT1G05550	4.91259	6.17336	6.90398	6.73805
AT1G05557	5.05499	5.29839	6.2536	5.95112
AT1G05560	4.91259	8.06911	6.75389	6.0003
AT1G05562	6.76372	9.43017	8.60496	6.73805
AT1G05570	10.7508	11.0829	10.9063	7.52497
AT1G05575	5.55337	6.85389	6.85395	5.70521
AT1G05577	6.69252	6.85389	3.6521	5.06583
AT1G05580	5.76696	5.24979	5.05291	4.32809
AT1G05590	8.75723	13.1245	11.8068	11.2137
AT1G05600	8.47245	9.23573	13.7579	9.93493
AT1G05610	7.1197	4.03456	5.50317	5.36093
AT1G05615	2.91908	1.89576	3.75216	3.68871
AT1G05620	6.26534	10.2079	8.40484	7.47579
AT1G05630	10.6084	10.3051	12.5572	9.4431
AT1G05640	5.98055	9.18712	11.8068	8.65618
AT1G05650	3.27506	4.18038	4.05233	4.32809
AT1G05660	4.62781	3.15959	4.20242	3.88544
AT1G05663	6.47893	10.1593	7.60438	6.34458
AT1G05670	9.04202	12.93	13.1075	8.90209
AT1G05675	5.41097	7.29137	8.55493	6.73805
AT1G05680	6.26534	9.13852	9.45545	6.09867
AT1G05687	7.2621	4.42343	6.00346	4.96747
AT1G05690	7.47569	7.33998	7.90455	7.7217
AT1G05700	5.12619	8.31216	5.10294	3.59035
AT1G05707	7.61808	7.77746	10.1058	7.57416
AT1G05710	7.76048	11.1801	9.2053	5.01665
AT1G05720	11.6051	11.4718	12.3571	10.6235
AT1G05730	9.6828	12.0065	12.4071	10.9678
AT1G05733	3.06147	3.59708	3.6521	3.34443
AT1G05740	5.12619	4.13178	3.50202	4.03299
AT1G05750	7.54689	7.09693	10.3059	7.27906
AT1G05753	5.48217	3.35403	6.50375	4.67237
AT1G05760	4.48541	3.88873	4.8528	3.93463
AT1G05767	11.5339	10.7426	10.356	12.1973
AT1G05770	6.40773	5.93031	4.05233	4.574
AT1G05780	5.90935	6.9511	6.20357	5.50848
AT1G05783	5.55337	6.99971	9.30536	7.96762
AT1G05785	10.3236	7.14554	8.80507	8.06598
AT1G05787	4.98379	4.13178	5.85337	4.32809
AT1G05790	6.97731	6.31919	11.0063	9.4431
AT1G05800	5.26858	3.40264	2.70156	3.49198
AT1G05805	5.41097	9.62461	6.15354	6.68886
AT1G05810	5.62457	3.59708	5.95343	4.32809
AT1G05817	2.4207	3.35403	3.05176	3.09852
AT1G05820	6.76372	6.9511	6.85395	8.70536
AT1G05830	7.76048	32.4709	33.3692	8.11517
AT1G05833	6.12294	4.71508	5.35308	6.54132
AT1G05835	6.62132	0	0	7.08233
AT1G05837	4.55661	5.54144	7.75447	6.44295
AT1G05840	9.39801	11.3259	14.2082	8.75454
AT1G05843	4.91259	12.0065	8.30478	6.54132
AT1G05850	12.3171	11.9092	12.2571	8.45945
AT1G05860	12.2459	13.3189	11.6067	9.93493
AT1G05870	7.76048	11.0829	6.55377	6.93478
AT1G05873	4.8414	4.8123	5.05291	3.73789
AT1G05880	3.41746	3.84012	4.30248	4.37727
AT1G05890	6.97731	8.36077	8.75504	8.11517
AT1G05894	7.97407	9.0413	8.35481	7.82007
AT1G05900	8.40125	11.2773	15.0587	10.0333
AT1G05903	4.7702	4.61787	3.15182	4.08217
AT1G05910	15.9481	21.9227	42.0242	16.2303
AT1G05920	8.33005	7.4858	6.2536	7.08233
AT1G05927	2.99028	5.73588	4.70271	4.72155
AT1G05930	4.48541	5.24979	6.00346	7.27906
AT1G05933	7.68928	7.09693	5.40311	6.44295
AT1G05937	5.69576	1.89576	4.70271	3.29525
AT1G05940	15.7345	14.2911	15.4089	12.099
AT1G05947	4.7702	4.95813	3.85222	3.93463
AT1G05950	8.82843	9.23573	11.9569	10.9186
AT1G05960	6.90611	13.3675	14.5084	12.64
AT1G05970	5.69576	11.1315	6.55377	8.16435
AT1G05990	4.34302	4.71508	5.203	5.26256
AT1G06000	7.33329	8.84686	11.4066	7.7217
AT1G06002	5.19738	11.1801	9.60553	5.21338
AT1G06003	8.40125	5.347	8.5049	4.91828
AT1G06010	12.3883	11.3259	11.6067	11.8531
AT1G06020	6.62132	5.49283	5.15297	7.08233
AT1G06030	4.27182	3.40264	4.8528	3.4428
AT1G06040	7.76048	8.94408	9.25533	10.1808
AT1G06050	6.90611	7.63163	6.80392	7.77089
AT1G06060	6.97731	8.70103	8.60496	9.78738
AT1G06070	9.39801	11.7148	12.5572	11.4596
AT1G06080	2.91908	3.84012	3.60207	2.80342
AT1G06090	1.42394	2.09019	1.65095	2.65587
AT1G06100	3.41746	3.7429	3.40196	3.83626
AT1G06110	6.55013	7.82607	8.95516	6.39377
AT1G06120	5.69576	4.52065	5.00288	4.08217
AT1G06130	8.97083	7.63163	9.25533	12.8367
AT1G06135	3.84464	3.88873	4.50259	4.37727
AT1G06140	5.26858	5.93031	6.85395	8.16435
AT1G06143	7.33329	14.5827	15.559	8.0168
AT1G06148	7.1197	10.1107	8.25475	7.82007
AT1G06150	7.83167	11.6662	13.1576	7.27906
AT1G06160	5.05499	6.46501	6.85395	7.03314
AT1G06163	2.4207	2.38185	2.30133	3.73789
AT1G06170	3.70225	4.52065	4.25245	5.36093
AT1G06173	8.33005	8.36077	10.2559	5.85276
AT1G06180	5.55337	8.65242	7.10409	6.83641
AT1G06190	11.3203	15.3119	11.3565	9.98411
AT1G06197	3.91584	4.47204	5.05291	3.73789
AT1G06200	9.82519	9.62461	10.9063	9.54147
AT1G06210	9.5404	13.9508	11.4066	13.5745
AT1G06220	8.04526	12.6384	12.2571	10.0825
AT1G06227	6.90611	9.72182	10.6061	7.22988
AT1G06230	9.11322	9.47878	10.0058	9.54147
AT1G06240	8.97083	12.5898	17.36	12.4924
AT1G06250	5.26858	5.347	4.45256	4.42645
AT1G06260	4.8414	4.42343	6.40369	5.75439
AT1G06265	4.48541	4.47204	6.50375	6.04949
AT1G06270	8.82843	9.47878	10.406	10.3776
AT1G06280	3.27506	3.54847	3.25187	2.60669
AT1G06290	8.11646	10.451	8.75504	9.88575
AT1G06310	10.0388	12.687	11.9069	7.62334
AT1G06313	5.26858	5.20118	5.9034	6.44295
AT1G06320	9.75399	11.5204	9.50548	5.80357
AT1G06330	7.68928	8.94408	6.40369	6.63968
AT1G06340	2.56309	4.61787	4.80277	4.574
AT1G06350	2.3495	2.81933	2.50144	3.04934
AT1G06357	1.77993	2.04158	2.20127	2.11486
AT1G06360	3.41746	2.52767	3.00173	2.95097
AT1G06370	6.12294	8.5066	10.0058	8.0168
AT1G06380	6.55013	8.45799	10.5061	7.03314
AT1G06390	5.90935	12.687	10.2559	7.91844
AT1G06393	3.13267	2.6735	1.50086	1.4263
AT1G06400	4.7702	6.12475	8.55493	7.42661
AT1G06410	4.7702	7.87468	7.35424	7.96762
AT1G06420	13.1715	16.2841	13.4578	9.39392
AT1G06430	11.5339	12.1523	12.0069	12.2465
AT1G06433	5.90935	5.44422	5.5532	6.14785
AT1G06440	7.61808	5.8817	6.65383	6.24622
AT1G06450	6.47893	10.3537	8.25475	7.03314
AT1G06460	6.33654	8.5066	16.4095	9.7382
AT1G06470	7.76048	9.43017	16.8597	8.90209
AT1G06473	6.76372	9.62461	7.8045	5.01665
AT1G06475	10.8219	11.9092	12.7073	9.78738
AT1G06490	6.47893	6.02753	9.70559	6.93478
AT1G06500	14.7378	15.1174	14.2082	11.4104
AT1G06510	9.39801	12.687	12.7073	11.0661
AT1G06515	9.82519	13.0272	12.8574	10.4759
AT1G06520	3.34626	5.10396	4.65268	7.67252
AT1G06530	9.25561	11.3745	9.05522	9.00046
AT1G06540	8.33005	5.97892	8.20473	8.60699
AT1G06550	15.8057	15.9438	14.6084	17.0664
AT1G06560	17.2297	19.7839	20.912	17.6075
AT1G06570	6.55013	10.6454	13.4578	5.1642
AT1G06573	6.55013	8.36077	6.30363	6.73805
AT1G06580	7.33329	8.70103	9.90571	11.0661
AT1G06583	3.84464	3.30542	3.85222	3.39362
AT1G06587	2.99028	3.88873	3.50202	3.24607
AT1G06590	11.8899	12.8814	11.2565	14.263
AT1G06593	2.2783	3.11098	2.9517	4.8691
AT1G06607	6.05175	5.78449	4.05233	6.68886
AT1G06620	5.48217	6.65945	9.95573	7.42661
AT1G06630	13.1715	6.56223	9.75562	8.16435
AT1G06640	4.12943	7.24276	4.60265	5.26256
AT1G06645	6.47893	7.14554	9.5555	6.5905
AT1G06650	8.61484	11.812	12.7073	9.49229
AT1G06660	13.1003	13.4161	13.7579	11.7547
AT1G06670	11.8187	14.68	14.2082	12.64
AT1G06680	8.18766	10.2565	10.9563	9.7382
AT1G06690	9.75399	11.7634	16.0593	13.7712
AT1G06700	10.6084	12.0065	11.5066	11.5088
AT1G06710	9.04202	6.51362	10.6561	7.86925
AT1G06720	11.6051	8.79825	12.107	9.39392
AT1G06730	10.11	7.72885	13.5578	12.0498
AT1G06740	11.1779	17.3048	20.2116	14.6565
AT1G06740	11.1779	17.3048	20.2116	14.6565
AT1G06743	6.19414	5.54144	4.90282	6.24622
AT1G06750	7.1909	4.56926	6.90398	5.21338
AT1G06760	7.47569	9.96487	10.0558	6.63968
AT1G06763	3.98703	2.38185	3.40196	4.27891
AT1G06770	7.40449	7.4372	8.65499	8.0168
AT1G06780	9.39801	13.8536	11.2065	9.98411
AT1G06790	11.3915	13.1245	12.6073	11.7547
AT1G06797	1.92232	0.583309	1.50086	1.4263
AT1G06800	5.69576	9.0413	7.30421	6.93478
AT1G06810	4.699	9.13852	7.05406	6.68886
AT1G06820	6.69252	8.40938	9.30536	8.60699
AT1G06830	4.48541	5.347	5.65326	4.32809
AT1G06833	4.48541	4.32621	3.05176	3.04934
AT1G06837	2.2783	1.50688	1.40081	2.80342
AT1G06840	7.1909	10.0135	12.8074	8.0168
AT1G06850	7.90287	7.4372	10.7562	7.32824
AT1G06870	8.61484	11.0343	12.157	7.37742
AT1G06883	2.56309	2.09019	2.2513	1.86895
AT1G06890	13.5986	13.9994	19.5112	13.7712
AT1G06900	13.741	12.2495	21.4624	13.9187
AT1G06907	2.3495	0.5347	2.40138	2.16404
AT1G06910	10.3236	9.13852	15.2088	11.9514
AT1G06920	6.55013	7.14554	8.05464	5.45929
AT1G06923	6.69252	6.99971	6.85395	6.34458
AT1G06925	8.25886	8.60381	6.35366	5.1642
AT1G06930	5.69576	8.02051	5.50317	4.8691
AT1G06950	13.8122	10.694	13.1576	7.57416
AT1G06960	11.6051	11.5204	14.3082	9.14801
AT1G06963	3.55985	3.54847	1.05061	1.47548
AT1G06970	5.19738	7.04832	8.95516	5.11501
AT1G06977	5.26858	4.47204	6.65383	6.09867
AT1G06980	5.05499	5.97892	7.15412	5.45929
AT1G06983	3.55985	5.05535	2.45141	2.36078
AT1G06990	6.33654	9.08991	7.45429	6.78723
AT1G06997	1.63753	1.94436	1.25072	1.62303
AT1G07000	6.40773	11.9092	14.9586	8.16435
AT1G07010	9.6116	13.7564	16.6096	12.7875
AT1G07013	4.20062	1.89576	1.70098	1.77058
AT1G07017	1.13915	1.89576	1.45084	1.77058
AT1G07020	10.11	12.2009	10.7062	8.65618
AT1G07030	7.1197	9.52739	12.6073	9.09882
AT1G07040	7.33329	11.6176	13.1576	9.83657
AT1G07050	6.62132	8.31216	8.5049	5.1642
AT1G07060	12.1035	10.9371	12.4572	11.4596
AT1G07070	10.2524	14.7772	14.9086	14.3614
AT1G07080	10.6084	11.2773	13.6078	9.00046
AT1G07090	7.1197	8.84686	8.35481	6.78723
AT1G07110	15.4498	14.3397	15.2588	15.591
AT1G07119	16.5889	14.8744	16.7096	15.6401
AT1G07120	5.12619	4.56926	5.5532	5.95112
AT1G07128	5.90935	9.0413	5.9034	5.26256
AT1G07130	5.83816	7.4372	9.30536	6.04949
AT1G07135	5.98055	9.38156	6.65383	5.60684
AT1G07140	4.7702	7.9719	9.75562	8.21353
AT1G07143	3.48865	3.25681	3.35193	2.26241
AT1G07150	3.63105	6.17336	8.30478	4.47564
AT1G07160	6.12294	11.4231	12.7073	10.0333
AT1G07167	4.55661	4.42343	4.65268	3.63953
AT1G07170	8.47245	16.041	18.9609	13.3777
AT1G07175	5.05499	3.93734	5.5532	3.1477
AT1G07180	7.1909	11.7634	11.3565	6.5905
AT1G07187	5.76696	4.86091	3.70213	4.67237
AT1G07200	6.76372	4.32621	7.00403	6.24622
AT1G07203	9.11322	12.1037	9.50548	7.47579
AT1G07210	11.6051	13.9022	16.7096	7.32824
AT1G07220	10.2524	14.6313	11.5066	9.78738
AT1G07230	5.33978	8.84686	7.30421	6.2954
AT1G07233	5.69576	5.68727	3.6521	3.1477
AT1G07240	7.68928	9.23573	9.00519	4.91828
AT1G07250	5.12619	7.77746	5.95343	6.19704
AT1G07253	3.34626	2.96516	3.00173	2.8526
AT1G07260	4.91259	8.11772	6.20357	6.63968
AT1G07270	12.1035	10.1593	8.10467	8.80373
AT1G07280	7.2621	9.28434	6.15354	6.8856
AT1G07290	10.8931	11.0829	8.30478	7.96762
AT1G07300	7.33329	5.15257	6.6038	6.98396
AT1G07310	4.8414	8.31216	12.107	7.37742
AT1G07320	5.98055	8.5066	12.8074	8.50863
AT1G07327	2.3495	2.43046	2.10121	1.52467
AT1G07330	4.8414	6.27058	6.55377	7.86925
AT1G07337	1.63753	1.36106	1.30075	2.55751
AT1G07340	5.26858	6.12475	4.00231	2.65587
AT1G07350	14.3106	16.041	14.8586	11.558
AT1G07353	2.99028	2.43046	2.70156	3.39362
AT1G07360	9.04202	12.7356	12.4071	11.4104
AT1G07367	3.06147	2.6735	2.35135	4.18054
AT1G07370	10.2524	9.86765	11.9069	11.6563
AT1G07373	2.3495	1.89576	1.65095	1.96731
AT1G07380	7.40449	6.12475	6.35366	5.11501
AT1G07390	9.32681	8.36077	9.75562	9.09882
AT1G07400	8.04526	11.4231	10.6561	8.95127
AT1G07410	6.26534	6.51362	8.00461	8.95127
AT1G07420	8.40125	10.451	13.1576	8.65618
AT1G07430	5.48217	7.4858	6.70386	5.90194
AT1G07440	6.40773	6.9025	7.75447	4.81992
AT1G07450	3.41746	3.98595	4.20242	4.18054
AT1G07457	5.69576	5.49283	2.50144	3.54116
AT1G07460	4.62781	3.45125	3.90225	4.03299
AT1G07467	2.70549	4.03456	3.00173	3.29525
AT1G07470	12.3171	9.62461	10.1058	10.3776
AT1G07473	6.55013	7.14554	5.5532	4.8691
AT1G07476	5.90935	8.40938	6.85395	5.55766
AT1G07477	9.11322	14.6313	11.3565	7.47579
AT1G07480	7.54689	13.4161	12.5072	11.7055
AT1G07483	4.20062	4.08317	2.15124	2.65587
AT1G07485	4.7702	8.26355	6.70386	5.95112
AT1G07490	5.26858	9.33295	7.00403	4.13136
AT1G07510	5.69576	4.52065	4.80277	5.60684
AT1G07517	6.62132	5.00674	6.40369	6.68886
AT1G07520	7.1197	9.576	9.90571	6.98396
AT1G07530	8.33005	8.70103	12.8574	7.13151
AT1G07540	7.47569	10.7426	10.3059	6.5905
AT1G07547	4.699	5.15257	7.95458	6.63968
AT1G07550	1.42394	3.40264	4.60265	4.18054
AT1G07560	6.55013	5.54144	5.70329	5.85276
AT1G07570	5.33978	8.26355	8.10467	7.67252
AT1G07587	6.05175	7.14554	6.90398	6.68886
AT1G07590	6.40773	6.31919	6.80392	6.8856
AT1G07603	4.48541	3.40264	6.55377	6.68886
AT1G07607	6.47893	10.1107	6.05349	9.4431
AT1G07610	4.62781	4.56926	5.30305	4.67237
AT1G07615	4.8414	6.27058	8.95516	6.83641
AT1G07617	1.99352	3.15959	3.80219	3.29525
AT1G07620	5.19738	9.86765	6.85395	4.81992
AT1G07627	2.13591	1.94436	1.70098	2.11486
AT1G07630	4.98379	12.1037	10.2559	6.44295
AT1G07640	4.05823	5.44422	3.75216	3.73789
AT1G07645	6.12294	9.43017	7.8045	5.80357
AT1G07650	5.90935	7.4858	7.75447	7.67252
AT1G07660	8.33005	8.11772	10.6061	7.77089
AT1G07667	7.2621	6.27058	9.00519	9.00046
AT1G07670	7.90287	16.1868	11.1064	9.49229
AT1G07680	6.26534	5.00674	5.45314	4.77073
AT1G07683	3.55985	4.95813	3.10179	3.4428
AT1G07690	3.55985	6.12475	4.90282	3.88544
AT1G07700	9.11322	7.04832	7.85452	7.13151
AT1G07705	8.68604	8.45799	12.157	8.65618
AT1G07710	4.699	6.27058	5.65326	6.54132
AT1G07720	3.77344	3.79151	3.80219	3.59035
AT1G07725	3.63105	5.15257	5.65326	4.37727
AT1G07728	8.68604	14.923	10.0558	8.85291
AT1G07740	7.33329	4.76369	8.80507	9.7382
AT1G07743	5.05499	7.38859	10.356	5.95112
AT1G07745	11.1067	16.916	13.5578	13.722
AT1G07750	8.82843	5.347	8.05464	8.85291
AT1G07753	4.91259	5.15257	7.00403	8.26271
AT1G07770	8.33005	12.8814	10.8062	10.3284
AT1G07780	8.47245	13.3189	11.6567	8.60699
AT1G07783	2.84788	1.6041	2.9517	2.75424
AT1G07790	5.26858	12.1523	9.35539	7.32824
AT1G07793	3.06147	3.84012	3.75216	4.08217
AT1G07795	6.76372	12.2495	8.95516	6.19704
AT1G07800	3.55985	3.35403	4.25245	4.37727
AT1G07810	9.6828	20.1728	21.1122	10.5251
AT1G07820	6.62132	12.4925	11.6067	6.14785
AT1G07823	4.699	5.05535	7.05406	5.95112
AT1G07830	9.6116	13.0272	14.2582	8.55781
AT1G07840	12.5307	11.812	14.2582	10.6235
AT1G07850	6.19414	5.24979	6.70386	4.574
AT1G07860	4.41422	6.22197	6.90398	6.8856
AT1G07870	9.18442	11.5204	12.157	10.1317
AT1G07877	7.1197	7.33998	8.8551	6.73805
AT1G07880	6.62132	7.4858	6.6038	6.39377
AT1G07885	11.2491	13.4161	17.0598	10.0333
AT1G07887	2.4207	9.38156	2.80161	3.83626
AT1G07890	6.19414	9.81904	7.70444	7.7217
AT1G07893	4.98379	4.13178	5.70329	4.77073
AT1G07900	2.3495	6.02753	6.20357	5.06583
AT1G07902	7.04851	8.11772	7.75447	6.19704
AT1G07910	10.1812	17.7909	14.3082	10.1317
AT1G07917	3.84464	1.89576	2.9517	3.34443
AT1G07920	7.1909	11.0829	10.9063	9.34474
AT1G07930	11.0355	9.62461	10.2059	11.3612
AT1G07933	4.34302	3.25681	3.00173	5.11501
AT1G07940	7.76048	13.8536	12.157	12.1973
AT1G07950	11.6051	18.6173	22.3129	14.1155
AT1G07960	14.3818	20.3672	24.8643	13.6236
AT1G07970	7.76048	6.31919	8.80507	4.42645
AT1G07973	4.48541	3.45125	5.25303	4.22972
AT1G07980	7.47569	13.6106	10.406	10.1317
AT1G07985	6.40773	11.2287	9.85568	6.09867
AT1G07990	5.98055	10.1107	9.90571	6.8856
AT1G07993	4.55661	6.9025	4.30248	3.83626
AT1G08000	7.1909	6.02753	8.60496	8.3119
AT1G08010	5.62457	12.1523	12.4071	12.3449
AT1G08027	4.12943	3.25681	1.95112	1.7214
AT1G08030	8.61484	9.576	12.3571	10.8202
AT1G08035	8.75723	6.9025	7.40426	8.06598
AT1G08037	6.26534	6.17336	7.05406	6.34458
AT1G08040	7.97407	13.4161	11.5066	10.3284
AT1G08043	6.40773	6.3678	8.35481	9.00046
AT1G08050	6.90611	9.28434	7.75447	8.0168
AT1G08060	8.11646	7.9719	7.90455	9.04964
AT1G08065	2.84788	3.59708	4.15239	4.32809
AT1G08070	8.47245	7.77746	8.65499	6.14785
AT1G08080	3.48865	4.95813	5.80334	6.09867
AT1G08087	6.19414	7.38859	5.35308	6.09867
AT1G08090	2.99028	2.38185	3.35193	2.60669
AT1G08100	3.20387	3.49986	2.20127	2.26241
AT1G08103	6.62132	9.576	6.90398	7.22988
AT1G08105	5.33978	4.22899	3.55205	2.95097
AT1G08110	5.62457	9.86765	15.4589	12.8859
AT1G08120	9.4692	10.0135	10.9063	9.54147
AT1G08125	13.1715	14.9716	14.5084	12.099
AT1G08130	10.3236	9.23573	14.1081	9.14801
AT1G08133	4.05823	6.4164	4.05233	3.24607
AT1G08135	5.48217	4.08317	4.90282	5.60684
AT1G08140	2.56309	5.24979	3.35193	3.1477
AT1G08150	1.85112	4.42343	4.00231	3.73789
AT1G08160	4.55661	3.93734	4.55262	3.88544
AT1G08165	5.90935	4.8123	4.05233	5.80357
AT1G08170	7.47569	8.94408	8.70501	6.93478
AT1G08180	9.32681	10.0135	8.70501	9.29555
AT1G08190	9.96758	9.72182	12.6573	6.34458
AT1G08197	4.20062	6.65945	4.55262	3.98381
AT1G08200	10.3236	11.6176	9.80565	11.5088
AT1G08210	6.12294	11.1315	11.8068	11.1645
AT1G08213	5.12619	6.75667	11.7067	4.96747
AT1G08220	8.68604	10.1107	11.2565	10.1808
AT1G08227	2.77668	2.77072	3.00173	3.93463
AT1G08250	8.68604	13.8536	10.6061	8.60699
AT1G08260	5.55337	6.31919	8.8551	5.85276
AT1G08280	10.3948	14.8744	13.3077	7.27906
AT1G08283	2.13591	1.99297	2.45141	3.24607
AT1G08290	3.34626	5.78449	6.05349	5.50848
AT1G08300	6.26534	12.3953	9.70559	7.67252
AT1G08310	4.699	5.00674	4.60265	6.63968
AT1G08315	6.40773	6.70806	9.65556	4.27891
AT1G08320	5.90935	7.38859	4.80277	5.75439
AT1G08340	8.54364	7.87468	11.3065	7.82007
AT1G08350	9.39801	14.2911	13.7079	12.0006
AT1G08360	9.25561	15.0202	14.8586	11.1153
AT1G08370	7.83167	9.81904	11.9069	8.50863
AT1G08380	8.40125	10.7426	10.356	6.8856
AT1G08387	2.63429	3.88873	5.15297	4.67237
AT1G08390	7.76048	13.3189	12.7573	6.93478
AT1G08400	8.89963	9.91626	13.4077	10.5743
AT1G08410	7.76048	10.4024	14.6584	10.3284
AT1G08420	6.90611	15.9438	12.4071	10.4268
AT1G08430	3.84464	3.79151	4.65268	4.13136
AT1G08440	4.27182	5.44422	2.9517	3.24607
AT1G08447	3.34626	3.69429	3.80219	2.40996
AT1G08450	8.18766	14.8744	14.2082	13.3777
AT1G08460	6.12294	13.1731	8.75504	7.08233
AT1G08465	4.41422	8.40938	7.70444	5.60684
AT1G08470	12.6731	17.159	18.3105	11.1645
AT1G08477	5.05499	4.66648	5.35308	3.98381
AT1G08480	13.5986	17.9854	19.9615	12.9351
AT1G08490	8.97083	10.0621	11.0564	11.017
AT1G08500	8.11646	9.77043	8.40484	8.55781
AT1G08507	3.98703	4.86091	2.90167	4.32809
AT1G08510	6.40773	10.8884	10.3059	7.03314
AT1G08513	3.91584	3.98595	2.35135	3.68871
AT1G08520	7.04851	9.0413	11.3565	7.67252
AT1G08530	8.97083	18.3742	18.8609	12.7875
AT1G08540	9.75399	14.6313	14.9086	13.9187
AT1G08543	7.61808	4.71508	6.6038	6.5905
AT1G08550	7.68928	10.3051	10.9063	9.49229
AT1G08560	9.39801	8.45799	9.85568	10.771
AT1G08570	5.76696	8.02051	6.35366	6.8856
AT1G08573	4.20062	8.11772	5.15297	5.11501
AT1G08580	7.76048	11.4718	8.10467	11.2137
AT1G08590	5.33978	5.97892	5.9034	5.11501
AT1G08592	11.1067	13.2703	16.1093	7.32824
AT1G08593	4.48541	7.24276	8.5049	5.60684
AT1G08600	7.61808	8.5066	11.8568	8.60699
AT1G08607	5.83816	5.97892	6.85395	3.98381
AT1G08610	10.0388	14.6313	16.6096	11.6071
AT1G08620	8.04526	13.5133	11.4066	10.9186
AT1G08630	6.19414	5.59005	6.05349	5.55766
AT1G08633	7.61808	6.46501	7.45429	8.3119
AT1G08640	9.11322	13.8536	12.157	11.3121
AT1G08645	5.41097	6.02753	7.60438	4.62319
AT1G08650	7.1197	8.11772	10.5561	7.13151
AT1G08657	5.62457	5.44422	7.30421	6.2954
AT1G08660	6.33654	10.0621	10.356	8.06598
AT1G08670	4.12943	5.39561	5.65326	3.73789
AT1G08680	9.4692	10.5968	11.1064	10.5251
AT1G08687	4.62781	4.13178	2.45141	4.13136
AT1G08695	6.47893	6.85389	5.30305	7.13151
AT1G08700	10.3948	13.5133	19.2611	11.558
AT1G08710	12.7443	16.5757	26.7154	16.132
AT1G08720	6.33654	11.1315	11.4066	8.3119
AT1G08730	3.34626	3.45125	5.80334	4.22972
AT1G08735	1.21035	2.1388	1.55089	2.50832
AT1G08740	2.77668	3.25681	1.55089	2.0165
AT1G08750	7.1197	10.3537	8.80507	8.55781
AT1G08757	2.84788	3.45125	1.65095	3.54116
AT1G08760	8.11646	8.79825	12.6573	8.21353
AT1G08765	6.40773	6.51362	5.10294	6.14785
AT1G08770	9.82519	11.6176	9.2053	8.45945
AT1G08775	7.1909	8.89547	13.1075	8.06598
AT1G08780	11.0355	11.7634	14.3583	10.6727
AT1G08785	6.76372	5.59005	8.25475	5.55766
AT1G08790	5.05499	4.8123	5.70329	4.574
AT1G08795	6.76372	7.38859	5.25303	5.50848
AT1G08800	6.55013	9.77043	7.90455	6.0003
AT1G08805	4.41422	6.46501	7.05406	5.06583
AT1G08810	3.63105	5.10396	5.9034	4.574
AT1G08820	7.40449	8.26355	9.95573	7.67252
AT1G08825	9.32681	7.4372	11.9069	10.6727
AT1G08827	2.77668	2.86794	2.80161	3.19688
AT1G08830	9.96758	13.1731	10.7562	7.96762
AT1G08835	3.48865	3.45125	3.55205	4.62319
AT1G08840	10.2524	12.0551	14.3082	9.54147
AT1G08845	11.6763	11.2287	13.6579	11.2629
AT1G08855	4.27182	7.4372	6.05349	5.06583
AT1G08857	3.27506	5.29839	4.80277	3.4428
AT1G08860	6.12294	6.12475	8.1547	6.04949
AT1G08865	4.41422	4.08317	5.25303	4.77073
AT1G08875	6.40773	8.40938	6.00346	7.62334
AT1G08880	9.25561	13.3675	10.406	6.68886
AT1G08885	2.91908	7.38859	6.20357	3.39362
AT1G08890	8.40125	14.0966	11.1064	6.93478
AT1G08895	4.98379	3.69429	3.25187	5.41011
AT1G08900	7.1197	8.26355	7.8045	5.95112
